7,39,40,150
x,y,z
1.82149,1.50224,7.89
1.84005,1.49986,7.878
1.82528,1.48385,7.906
1.84458,1.48207,7.897
1.82883,1.46518,7.921
1.84654,1.46213,7.905
1.82869,1.44352,7.92
1.84476,1.43923,7.897
1.82902,1.42221,7.921
1.84672,1.41925,7.905
1.82887,1.40055,7.92
1.84751,1.39834,7.908
1.83197,1.38132,7.933
1.8504,1.37897,7.92
1.8376,1.36391,7.957
1.85283,1.35919,7.93
1.83815,1.34265,7.959
1.84856,1.313,7.911
0.663132,0.344509,4.508
0.674356,0.343951,4.501
0.685538,0.343393,4.494
0.698234,0.3436,4.497
0.709521,0.343118,4.491
0.721417,0.342941,4.489
0.734443,0.343299,4.494
0.74766,0.343734,4.5
0.76057,0.344015,4.504
0.769553,0.342539,4.485
0.666538,0.333898,4.531
0.677375,0.33314,4.521
0.688154,0.332381,4.511
0.699188,0.331769,4.503
0.710808,0.331451,4.499
0.722083,0.330986,4.493
0.73512,0.331332,4.498
0.748183,0.331677,4.503
0.762452,0.332537,4.515
0.669943,0.323161,4.554
0.680393,0.322218,4.541
0.690922,0.321345,4.529
0.700453,0.320046,4.511
0.710989,0.319244,4.5
0.722909,0.31908,4.498
0.736451,0.319625,4.506
0.750033,0.32017,4.514
0.762475,0.320218,4.515
0.681912,0.310503,4.551
0.692469,0.309664,4.539
0.702182,0.308483,4.522
0.71259,0.307643,4.51
0.724699,0.307554,4.509
0.738597,0.308214,4.519
0.752382,0.308806,4.528
0.763849,0.308443,4.523
0.757061,0.296125,4.343
0.682532,0.29834,4.555
0.693863,0.297861,4.548
0.704066,0.296924,4.534
0.715139,0.29638,4.526
0.728095,0.296621,4.53
0.742215,0.297321,4.541
0.756225,0.297954,4.551
0.766066,0.296951,4.536
0.757953,0.284602,4.348
0.765166,0.282879,4.322
0.775111,0.282204,4.312
0.785182,0.281593,4.303
0.796128,0.28131,4.299
0.80705,0.281027,4.295
0.818901,0.281071,4.296
0.830368,0.280984,4.295
0.842612,0.281158,4.298
0.854672,0.281267,4.3
0.682551,0.285903,4.555
0.69434,0.285632,4.551
0.70626,0.285425,4.548
0.718635,0.285405,4.548
0.731491,0.285573,4.551
0.744687,0.285867,4.556
0.75741,0.285972,4.558
0.766425,0.284697,4.538
0.761286,0.273929,4.367
0.767842,0.272027,4.337
0.775311,0.270501,4.313
0.78502,0.269791,4.302
0.795038,0.269206,4.293
0.806883,0.269248,4.294
0.818731,0.26929,4.295
0.831743,0.269708,4.302
0.844398,0.270001,4.307
0.85688,0.27023,4.311
0.687665,0.275506,4.589
0.698936,0.275007,4.581
0.710317,0.274568,4.574
0.722763,0.274549,4.574
0.734886,0.27441,4.572
0.748303,0.27475,4.578
0.760089,0.274491,4.574
0.762701,0.262491,4.375
0.76857,0.260432,4.341
0.777129,0.259332,4.323
0.785953,0.258353,4.307
0.795613,0.257674,4.296
0.805775,0.257174,4.288
0.818561,0.257514,4.294
0.832537,0.258214,4.306
0.846968,0.259033,4.32
0.69113,0.264291,4.612
0.703227,0.264102,4.609
0.714373,0.263568,4.6
0.725784,0.263149,4.593
0.736994,0.262672,4.585
0.749466,0.262653,4.585
0.762102,0.262692,4.586
0.772207,0.261871,4.572
0.762022,0.250322,4.371
0.768235,0.24847,4.339
0.777508,0.24765,4.325
0.785607,0.246486,4.305
0.796188,0.246124,4.299
0.806922,0.245819,4.294
0.819724,0.246143,4.3
0.832943,0.246582,4.308
0.846988,0.24725,4.32
0.861691,0.248089,4.335
0.693245,0.25246,4.626
0.705228,0.252224,4.622
0.71672,0.251825,4.615
0.728331,0.25148,4.609
0.739263,0.250917,4.599
0.751936,0.250954,4.6
0.764114,0.250827,4.598
0.774421,0.250099,4.585
0.760646,0.237955,4.363
0.76843,0.236683,4.34
0.777885,0.235956,4.327
0.787085,0.235175,4.313
0.798614,0.235102,4.312
0.809384,0.234812,4.307
0.821649,0.234957,4.31
0.833735,0.235048,4.312
0.848379,0.235847,4.327
0.862505,0.236482,4.339
0.683168,0.240722,4.643
0.693262,0.239825,4.626
0.706465,0.240016,4.63
0.71829,0.23974,4.625
0.730086,0.239464,4.62
0.741209,0.238981,4.611
0.753589,0.238912,4.61
0.766791,0.239102,4.614
0.762581,0.226615,4.374
0.768625,0.224889,4.341
0.777903,0.224147,4.327
0.78765,0.22356,4.316
0.799187,0.223491,4.315
0.810341,0.223318,4.312
0.82243,0.223405,4.314
0.8353,0.223698,4.32
0.848789,0.224146,4.329
0.867096,0.225837,4.362
0.695376,0.227876,4.64
0.707092,0.227566,4.634
0.72017,0.227698,4.637
0.731683,0.227338,4.63
0.743637,0.227126,4.626
0.755894,0.227011,4.624
0.769135,0.227191,4.628
0.779017,0.22639,4.612
0.763992,0.215068,4.382
0.770412,0.21353,4.351
0.779537,0.212778,4.336
0.789127,0.212173,4.324
0.80013,0.211961,4.32
0.810546,0.211601,4.313
0.822637,0.211682,4.315
0.83551,0.21196,4.321
0.849983,0.21263,4.335
0.710464,0.215929,4.656
0.723447,0.216007,4.658
0.735491,0.215806,4.654
0.746225,0.215234,4.642
0.757708,0.214894,4.635
0.771145,0.215111,4.64
0.78258,0.214771,4.633
0.764356,0.203198,4.384
0.770781,0.201746,4.353
0.780272,0.201128,4.34
0.789872,0.200557,4.328
0.800146,0.200171,4.32
0.81075,0.199877,4.314
0.822844,0.199954,4.316
0.835914,0.200263,4.323
0.848823,0.200525,4.329
0.710631,0.203254,4.657
0.72517,0.203763,4.669
0.737244,0.203575,4.665
0.748651,0.203211,4.657
0.759521,0.202717,4.646
0.772157,0.202702,4.646
0.784791,0.202687,4.646
0.764545,0.191272,4.385
0.770796,0.189862,4.353
0.781006,0.189455,4.344
0.791165,0.189048,4.335
0.801828,0.188772,4.329
0.812832,0.188583,4.325
0.825147,0.188699,4.328
0.837862,0.188903,4.333
0.851779,0.189367,4.344
0.762292,0.178769,4.372
0.770279,0.177856,4.35
0.780481,0.177474,4.341
0.791544,0.177297,4.337
0.802398,0.177079,4.332
0.813974,0.177024,4.331
0.826115,0.177092,4.333
0.83865,0.177242,4.337
0.85101,0.17735,4.34
0.764572,0.167327,4.385
0.771708,0.166284,4.358
0.781213,0.165776,4.345
0.791922,0.165534,4.339
0.802782,0.165331,4.334
0.814551,0.165318,4.334
0.826128,0.165267,4.333
0.838277,0.16533,4.335
0.852004,0.165698,4.345
0.76563,0.155566,4.391
0.772783,0.154598,4.364
0.781225,0.153913,4.345
0.791752,0.153653,4.338
0.803164,0.153571,4.336
0.814752,0.153523,4.335
0.82595,0.153405,4.332
0.83771,0.153393,4.332
0.851036,0.153664,4.34
0.765642,0.143576,4.391
0.772086,0.142551,4.36
0.781236,0.14205,4.345
0.791946,0.141843,4.339
0.803546,0.141799,4.338
0.814763,0.14169,4.335
0.825771,0.141548,4.331
0.837915,0.141603,4.333
0.852616,0.142081,4.348
0.764954,0.131465,4.387
0.771388,0.130526,4.356
0.781247,0.130187,4.345
0.791591,0.129937,4.337
0.803372,0.129927,4.337
0.814586,0.129827,4.334
0.825972,0.129757,4.332
0.837925,0.129776,4.333
0.853216,0.130305,4.351
0.763918,0.119321,4.381
0.771398,0.118631,4.356
0.781616,0.118377,4.347
0.791601,0.118096,4.337
0.80264,0.117978,4.333
0.813656,0.117859,4.329
0.825791,0.117905,4.331
0.838516,0.118031,4.336
0.851069,0.118131,4.34
0.764798,0.107479,4.386
0.771937,0.106809,4.359
0.781265,0.106458,4.345
0.790514,0.106107,4.331
0.801723,0.106025,4.328
0.814416,0.106139,4.333
0.827516,0.106302,4.34
0.839491,0.106319,4.341
0.771237,0.0948183,4.355
0.780733,0.094528,4.342
0.790887,0.0943248,4.333
0.802101,0.0942522,4.33
0.814612,0.0943318,4.334
0.827715,0.0944767,4.341
0.839113,0.0944257,4.339
0.837751,0.0929602,4.272
