7,33,37,877
x,y,z
0.332904,-0.694288,1.426
0.335382,-0.691403,1.42
0.330429,-0.701144,1.432
0.33154,-0.695305,1.42
0.334947,-0.694363,1.418
0.329242,-0.694322,1.41
0.333332,-0.694853,1.411
0.329748,-0.69923,1.412
0.333608,-0.699269,1.412
0.335796,-0.695843,1.405
0.183411,-0.701671,1.411
0.330082,-0.712079,1.43
0.333291,-0.710626,1.427
0.335539,-0.707181,1.42
0.337272,-0.702741,1.411
0.338473,-0.697305,1.4
0.178825,-0.702547,1.405
0.185376,-0.713063,1.426
0.186999,-0.704578,1.409
0.332431,-0.721065,1.44
0.335435,-0.719104,1.436
0.337472,-0.715141,1.428
0.338749,-0.709675,1.417
0.340209,-0.704711,1.407
0.34186,-0.700248,1.398
0.344945,-0.698791,1.395
0.179222,-0.707933,1.408
0.187212,-0.724038,1.44
0.188077,-0.71249,1.417
0.188952,-0.701444,1.395
0.295609,-0.702652,1.396
0.319638,-0.705397,1.401
0.333397,-0.72709,1.444
0.335711,-0.723608,1.437
0.337279,-0.718617,1.427
0.338555,-0.713122,1.416
0.340254,-0.708635,1.407
0.341906,-0.704148,1.398
0.344498,-0.701676,1.393
0.347814,-0.700717,1.391
0.187359,-0.728521,1.441
0.188492,-0.717922,1.42
0.189105,-0.705805,1.396
0.291205,-0.704981,1.393
0.298821,-0.714127,1.411
0.33067,-0.725039,1.432
0.335055,-0.726096,1.434
0.337561,-0.723103,1.428
0.339079,-0.718086,1.418
0.341026,-0.714081,1.41
0.342931,-0.710077,1.402
0.345041,-0.70658,1.395
0.347863,-0.704604,1.391
0.350159,-0.701615,1.385
0.189041,-0.723882,1.424
0.189664,-0.711699,1.4
0.285372,-0.703734,1.383
0.292913,-0.712929,1.401
0.300553,-0.722127,1.419
0.332793,-0.733617,1.441
0.335101,-0.730099,1.434
0.337844,-0.7276,1.429
0.339365,-0.722555,1.419
0.342042,-0.720058,1.414
0.343714,-0.715524,1.405
0.34608,-0.712518,1.399
0.348164,-0.709004,1.392
0.351474,-0.708037,1.39
0.353498,-0.704524,1.383
0.19105,-0.735489,1.439
0.190631,-0.719153,1.407
0.191421,-0.707927,1.385
0.281631,-0.70755,1.383
0.288298,-0.714749,1.397
0.295042,-0.721949,1.411
0.304617,-0.735803,1.438
0.332146,-0.736106,1.438
0.33468,-0.733081,1.432
0.337655,-0.731082,1.428
0.339653,-0.727035,1.42
0.342817,-0.725549,1.417
0.344743,-0.721503,1.409
0.346873,-0.71797,1.402
0.348966,-0.714437,1.395
0.351528,-0.71193,1.39
0.353807,-0.708911,1.384
0.191185,-0.755386,1.47
0.193327,-0.748212,1.456
0.192548,-0.730245,1.421
0.192823,-0.716904,1.395
0.193943,-0.70716,1.376
0.272725,-0.707732,1.376
0.278291,-0.712397,1.385
0.284722,-0.71912,1.398
0.291431,-0.72636,1.412
0.298217,-0.733601,1.426
0.334495,-0.736572,1.431
0.337941,-0.735592,1.429
0.34042,-0.732553,1.423
0.34311,-0.730031,1.418
0.345039,-0.725964,1.41
0.347421,-0.722928,1.404
0.34927,-0.718862,1.396
0.351835,-0.716342,1.391
0.354118,-0.713308,1.385
0.354561,-0.706669,1.372
0.193155,-0.767211,1.485
0.195472,-0.760515,1.472
0.194601,-0.741936,1.436
0.193811,-0.72439,1.402
0.194528,-0.713044,1.38
0.268025,-0.708948,1.371
0.273752,-0.714154,1.381
0.279735,-0.71988,1.392
0.286186,-0.726641,1.405
0.293328,-0.734955,1.421
0.300558,-0.743271,1.437
0.334778,-0.741096,1.432
0.34012,-0.744252,1.438
0.341908,-0.739646,1.429
0.343647,-0.73504,1.42
