7,33,30,700
x,y,z
0.863648,0.88247,6.104
0.880834,0.882997,6.108
0.896863,0.882368,6.104
0.912868,0.881738,6.1
0.92961,0.88183,6.101
0.947751,0.883222,6.111
0.966417,0.885047,6.124
0.985312,0.887015,6.138
1.00787,0.892162,6.174
1.01818,0.886471,6.135
1.03282,0.884681,6.123
1.04671,0.882312,6.107
1.0593,0.878932,6.084
1.07193,0.875697,6.062
1.08911,0.876217,6.066
1.10977,0.879481,6.089
1.13258,0.884333,6.123
0.870207,0.872386,6.15
0.882615,0.86808,6.12
0.897943,0.866753,6.111
0.913518,0.865709,6.104
0.930729,0.866224,6.108
0.948735,0.867448,6.117
0.967734,0.869522,6.132
0.988096,0.872729,6.155
1.01923,0.870634,6.141
1.03507,0.86987,6.136
1.04797,0.866695,6.114
1.06075,0.86352,6.092
1.07411,0.860912,6.074
1.09204,0.861989,6.082
1.11201,0.864625,6.101
0.871672,0.85704,6.16
0.883098,0.851843,6.123
0.897847,0.849984,6.11
0.914617,0.850073,6.111
0.93261,0.851273,6.12
0.950184,0.852056,6.126
0.968576,0.853533,6.137
0.989755,0.857374,6.165
1.02227,0.856431,6.159
1.03614,0.854012,6.142
1.04888,0.850759,6.119
1.06219,0.848062,6.1
1.07682,0.846477,6.089
1.09245,0.845725,6.084
1.11207,0.848032,6.101
0.885455,0.83736,6.139
0.900101,0.835401,6.125
0.916314,0.834942,6.122
0.932966,0.834891,6.122
0.951011,0.836067,6.131
0.968629,0.836833,6.137
1.02631,0.842946,6.183
1.03619,0.837302,6.142
1.04979,0.834794,6.124
1.06382,0.832694,6.109
1.07935,0.831821,6.103
1.0979,0.833265,6.114
1.11431,0.833072,6.113
1.14108,0.840511,6.168
0.875307,0.826846,6.185
0.889254,0.824124,6.165
0.903237,0.821536,6.146
0.91861,0.820283,6.137
0.935455,0.820367,6.138
0.95401,0.82192,6.15
0.972153,0.823071,6.159
0.992109,0.825692,6.179
1.02304,0.823449,6.163
1.03827,0.822192,6.154
1.05173,0.8196,6.135
1.06683,0.818344,6.126
1.08276,0.817755,6.122
1.09867,0.817166,6.118
1.11674,0.818179,6.126
0.878186,0.812626,6.205
0.891899,0.809697,6.183
0.906666,0.807815,6.169
0.922102,0.806588,6.16
0.938401,0.806146,6.157
0.956542,0.807274,6.166
0.976624,0.809973,6.187
1.04069,0.807277,6.168
1.05522,0.805523,6.155
1.06985,0.803899,6.143
1.08529,0.802929,6.136
1.1025,0.803267,6.139
1.12007,0.803866,6.144
0.878799,0.796242,6.209
0.893101,0.793887,6.191
0.908331,0.792428,6.18
0.924696,0.791996,6.177
0.941956,0.792331,6.18
0.960626,0.79382,6.192
1.0426,0.791899,6.179
1.05784,0.790693,6.17
1.07251,0.789102,6.158
1.08712,0.787511,6.146
1.10291,0.786817,6.141
1.12086,0.78766,6.148
0.87743,0.778077,6.199
0.893004,0.776901,6.19
0.908819,0.775975,6.183
0.924893,0.7753,6.178
0.943072,0.776382,6.187
0.962227,0.778215,6.202
0.983355,0.781554,6.229
1.02801,0.77676,6.192
1.04282,0.775204,6.18
1.05824,0.774149,6.172
1.07274,0.772466,6.159
1.08788,0.771285,6.15
1.1044,0.771107,6.149
1.12237,0.771932,6.156
0.878184,0.761805,6.204
0.893771,0.760655,6.195
0.909748,0.759872,6.189
0.926138,0.759457,6.186
0.943882,0.760146,6.192
0.963206,0.762062,6.208
0.983247,0.764469,6.228
1.02889,0.760515,6.197
1.04388,0.759115,6.186
1.05983,0.75845,6.181
1.07471,0.757049,6.17
1.08952,0.755648,6.159
1.10535,0.754983,6.154
1.12388,0.756157,6.164
0.880211,0.746585,6.218
0.894682,0.744499,6.201
0.909941,0.743133,6.19
0.926934,0.743207,6.191
0.944234,0.74352,6.194
0.962479,0.744554,6.203
0.981874,0.746426,6.219
1.03243,0.74616,6.218
1.04579,0.74359,6.197
1.06108,0.74246,6.188
1.07563,0.74085,6.175
1.09099,0.73984,6.167
1.10827,0.740149,6.17
1.12703,0.741417,6.181
0.876857,0.726826,6.194
0.896459,0.729012,6.213
0.912044,0.727911,6.204
0.928626,0.727631,6.202
0.9455,0.727586,6.202
0.963767,0.728595,6.211
0.98208,0.729604,6.22
1.03381,0.730164,6.226
1.04719,0.727652,6.205
1.06182,0.726079,6.192
1.07585,0.724153,6.176
1.09334,0.724572,6.18
1.1112,0.725225,6.186
1.13237,0.727988,6.21
