7,33,32,478
x,y,z
1.82657,1.50643,7.912
1.82897,1.48685,7.922
1.8286,1.465,7.92
1.82569,1.44115,7.907
0.927919,0.563328,5.165
0.939392,0.561761,5.151
0.952082,0.560958,5.144
0.963981,0.559718,5.133
0.977341,0.55935,5.13
0.99049,0.558873,5.126
1.00538,0.559377,5.131
1.02029,0.559881,5.136
0.913222,0.548871,5.161
0.930115,0.550534,5.177
0.94235,0.549432,5.167
0.954158,0.548116,5.155
0.966275,0.547013,5.145
0.979096,0.546336,5.139
0.992462,0.545977,5.136
1.00797,0.546787,5.144
1.0243,0.548022,5.156
0.913968,0.535225,5.165
0.930333,0.536534,5.178
0.942389,0.535356,5.167
0.955308,0.534695,5.161
0.967065,0.533413,5.149
0.98085,0.533271,5.148
0.994241,0.532921,5.145
1.01016,0.533917,5.155
1.0303,0.537088,5.186
0.744664,0.502017,4.972
0.755601,0.500268,4.955
0.767685,0.499327,4.946
0.834932,0.499158,4.946
0.853005,0.501848,4.973
0.914005,0.521151,5.165
0.93091,0.522728,5.181
0.943704,0.521984,5.174
0.957568,0.521845,5.173
0.970109,0.521,5.165
0.982985,0.520357,5.159
0.996599,0.520117,5.157
1.01236,0.520986,5.166
0.746044,0.489343,4.981
0.756396,0.487249,4.96
0.767718,0.485842,4.946
0.778645,0.484238,4.93
0.790447,0.483223,4.92
0.803336,0.482896,4.917
0.818697,0.484041,4.929
0.836316,0.486463,4.954
0.854069,0.488884,4.979
0.930767,0.508511,5.18
0.943923,0.507984,5.175
0.957605,0.507751,5.173
0.971649,0.507713,5.173
0.985881,0.507774,5.174
1.0005,0.508031,5.177
1.01494,0.508189,5.179
0.748022,0.477001,4.994
0.757495,0.474392,4.967
0.76806,0.472546,4.948
0.778045,0.470414,4.926
0.789676,0.469332,4.915
0.802551,0.469013,4.912
0.818398,0.470413,4.927
0.837869,0.473817,4.963
0.856504,0.476648,4.993
0.875648,0.479669,5.025
0.920802,0.496625,5.203
0.934217,0.496208,5.199
0.945966,0.494931,5.186
0.958197,0.493941,5.176
0.973001,0.494286,5.18
0.987824,0.494631,5.184
1.00402,0.495644,5.195
1.0189,0.495988,5.199
0.7503,0.464772,5.009
0.757983,0.461124,4.97
0.768712,0.459423,4.952
0.77934,0.457723,4.934
0.791153,0.456764,4.924
0.804707,0.456826,4.925
0.820756,0.458278,4.941
0.840434,0.461678,4.978
0.858596,0.464149,5.005
0.926678,0.485503,5.236
0.938386,0.48417,5.222
0.948738,0.482187,5.201
0.960084,0.480762,5.186
0.97454,0.480911,5.188
0.989766,0.481432,5.194
1.0056,0.48223,5.203
1.02129,0.482935,5.211
0.75908,0.448198,4.977
0.769828,0.446547,4.959
0.781424,0.445437,4.947
0.794397,0.445137,4.944
0.808169,0.445286,4.946
0.823113,0.446066,4.955
0.840973,0.448375,4.981
0.859486,0.450954,5.01
0.931845,0.473839,5.265
0.941655,0.471555,5.24
0.952421,0.469811,5.221
0.964007,0.468516,5.207
0.977768,0.468302,5.205
0.991516,0.468087,5.203
1.00718,0.468771,5.211
1.0223,0.469186,5.216
0.750059,0.43727,5.007
0.760177,0.435233,4.984
0.771255,0.433807,4.968
0.783665,0.433166,4.961
0.797641,0.433399,4.964
0.811958,0.433805,4.969
0.826964,0.434561,4.978
0.844212,0.436451,5
0.867409,0.441308,5.056
0.933649,0.460357,5.275
0.944385,0.458578,5.255
0.955556,0.457061,5.238
0.967374,0.455893,5.225
0.979305,0.454812,5.213
0.991551,0.453906,5.203
1.00625,0.454134,5.206
1.02332,0.455408,5.221
0.750836,0.424032,5.012
0.761273,0.422228,4.991
0.772991,0.421184,4.979
0.785431,0.420564,4.972
0.799277,0.420704,4.974
0.812968,0.42076,4.975
0.829486,0.422253,4.993
0.847112,0.424253,5.017
0.933328,0.445805,5.273
0.944957,0.444504,5.258
0.956684,0.443288,5.244
0.968147,0.441987,5.229
0.979715,0.440771,5.215
0.992156,0.439977,5.206
1.00803,0.440705,5.215
1.02531,0.442023,5.231
0.750264,0.410029,5.008
0.761301,0.40861,4.991
0.773019,0.4076,4.979
0.785617,0.407081,4.973
0.799466,0.407217,4.975
0.813977,0.40768,4.981
0.830512,0.409125,4.999
0.848999,0.411469,5.028
0.920775,0.432275,5.283
0.934245,0.431835,5.278
0.946606,0.430903,5.267
0.957446,0.429317,5.248
0.968735,0.427977,5.232
0.979935,0.426636,5.216
0.994285,0.426685,5.217
1.0096,0.427144,5.223
1.02887,0.429237,5.249
0.750141,0.396283,5.007
0.761175,0.394911,4.99
0.773201,0.394094,4.98
0.786277,0.393829,4.977
0.800297,0.39404,4.98
0.814168,0.394171,4.982
0.829875,0.395171,4.995
0.846495,0.396567,5.013
0.917843,0.416522,5.266
0.93339,0.417045,5.273
0.945739,0.416145,5.262
0.95693,0.41477,5.245
0.969137,0.413869,5.234
0.981282,0.412968,5.223
0.996604,0.413411,5.229
1.01254,0.414091,5.238
0.751215,0.383153,5.014
0.761811,0.381599,4.994
0.773383,0.38058,4.981
0.786619,0.380401,4.979
0.800967,0.380757,4.984
0.816483,0.381648,4.996
0.832063,0.382537,5.008
0.849563,0.384267,5.031
0.920138,0.403151,5.279
0.947027,0.402328,5.269
0.958237,0.401,5.252
0.971204,0.400436,5.245
0.983943,0.399795,5.237
0.999303,0.400223,5.243
1.01392,0.400345,5.245
0.751689,0.369688,5.017
0.763819,0.368927,5.007
0.775582,0.368018,4.995
0.789015,0.367919,4.994
0.802761,0.367967,4.995
0.817817,0.368605,5.004
0.833252,0.369389,5.015
0.851447,0.371351,5.042
0.753212,0.356703,5.027
0.764454,0.355544,5.011
0.776538,0.35481,5.001
0.789987,0.354715,5
0.803589,0.354691,5
0.818823,0.355375,5.01
0.834607,0.356272,5.023
0.853162,0.358303,5.052
0.742492,0.344367,5.047
0.753235,0.342979,5.027
0.765545,0.342342,5.018
0.777804,0.341705,5.009
0.791433,0.341682,5.009
0.804578,0.341453,5.006
0.819665,0.342043,5.015
0.834965,0.342701,5.025
0.853694,0.344722,5.055
0.754306,0.329713,5.034
0.766331,0.32897,5.023
0.778603,0.328359,5.014
0.791772,0.32814,5.011
0.805244,0.328051,5.01
0.820833,0.328814,5.022
0.836816,0.329707,5.036
0.855238,0.331516,5.064
0.780023,0.315235,5.023
0.793691,0.315213,5.023
0.807195,0.315128,5.022
