7,36,16,101
x,y,z
1.72383,0.54755,5.042
1.73778,0.547629,5.043
1.75208,0.547817,5.045
1.76534,0.54768,5.044
1.77825,0.547434,5.042
1.73057,0.531714,5.022
1.74621,0.532321,5.028
1.76152,0.532822,5.033
1.77722,0.53343,5.039
1.79082,0.533403,5.039
1.75385,0.516889,5.011
1.77301,0.518512,5.027
1.36336,0.0283654,3.515
1.37402,0.0283884,3.518
1.38392,0.0283954,3.519
1.35966,0.018902,3.53
1.36763,0.0188798,3.526
1.37676,0.0188736,3.525
1.38785,0.0188943,3.529
1.35966,0.00931628,3.53
1.37345,0.00934491,3.541
1.38379,0.00934981,3.543
1.39729,0.00937583,3.553
1.35657,-0.000268812,3.522
1.37694,-0.000270937,3.55
1.39395,-0.000272376,3.569
1.40751,-0.000273129,3.579
1.3508,-0.00979091,3.507
1.37267,-0.00987983,3.539
1.39707,-0.00998551,3.577
1.4142,-0.0100382,3.596
1.35734,-0.0194078,3.524
1.37073,-0.019462,3.534
1.40371,-0.0197916,3.594
1.42167,-0.0199065,3.615
1.4251,-0.0198177,3.599
1.40572,-0.019415,3.526
1.38084,-0.0294787,3.585
1.39323,-0.0295351,3.592
1.41191,-0.029723,3.615
1.42678,-0.0298287,3.628
1.42985,-0.0296878,3.611
1.41209,-0.0291195,3.542
1.39959,-0.0286664,3.487
1.39325,-0.0283449,3.448
1.38833,-0.0280563,3.413
1.39224,-0.0279487,3.4
1.39278,-0.0395528,3.616
1.40254,-0.0395512,3.616
1.41503,-0.0396261,3.623
1.42639,-0.0396683,3.627
1.43143,-0.0395356,3.615
1.41927,-0.0389327,3.56
1.4032,-0.0382315,3.496
1.39689,-0.0378039,3.457
1.39118,-0.0373981,3.42
1.39961,-0.0373753,3.418
1.3947,-0.0494402,3.621
1.40486,-0.0494518,3.622
1.41581,-0.0494908,3.625
1.42481,-0.0494615,3.623
1.42945,-0.0492822,3.61
1.41608,-0.0484887,3.552
1.40601,-0.0478182,3.503
1.40133,-0.047339,3.468
1.39525,-0.0468189,3.43
1.40493,-0.0468313,3.431
1.39663,-0.0593548,3.626
1.40641,-0.0593523,3.626
1.41698,-0.0593826,3.628
1.4252,-0.0593148,3.624
1.42786,-0.059018,3.606
1.41129,-0.0579358,3.54
1.4052,-0.0572956,3.501
1.40294,-0.0568193,3.472
1.39646,-0.0561794,3.433
1.40943,-0.0563251,3.442
1.39855,-0.0692964,3.631
1.40874,-0.0693126,3.632
1.41971,-0.069367,3.635
1.42638,-0.0692117,3.627
1.42865,-0.0688466,3.608
1.41169,-0.0675657,3.541
1.40359,-0.066724,3.497
1.40052,-0.0661304,3.466
1.39646,-0.0654989,3.433
1.4123,-0.0658023,3.449
1.40086,-0.0792869,3.637
1.41028,-0.0792618,3.636
1.42088,-0.0793022,3.638
1.42795,-0.0791465,3.631
1.42865,-0.0786423,3.608
1.41129,-0.0771574,3.54
1.40319,-0.0761959,3.496
1.39688,-0.0753436,3.457
1.39849,-0.0749273,3.438
1.41598,-0.0753611,3.458
1.40239,-0.0892609,3.641
1.41145,-0.0892081,3.639
1.42244,-0.0892781,3.642
1.42992,-0.0891276,3.636
1.42984,-0.0885115,3.611
1.41168,-0.0867927,3.541
1.40279,-0.0856624,3.495
1.39768,-0.0847774,3.459
1.39727,-0.0841868,3.435
1.41925,-0.0849442,3.466
1.40354,-0.0992293,3.644
1.41338,-0.0992252,3.644
1.42322,-0.0992212,3.644
1.43109,-0.0990813,3.639
1.43221,-0.0984787,3.617
1.41168,-0.0964061,3.541
1.40479,-0.0952867,3.5
1.40334,-0.0945488,3.473
1.40215,-0.0938382,3.447
1.41843,-0.0942985,3.464
1.4047,-0.109214,3.647
1.41532,-0.109269,3.649
1.424,-0.109175,3.646
1.43305,-0.109111,3.644
1.433,-0.108359,3.619
1.41207,-0.106049,3.542
1.40439,-0.104759,3.499
1.40536,-0.104127,3.478
1.40418,-0.103345,3.452
1.42457,-0.104151,3.479
1.40546,-0.119182,3.649
1.41686,-0.119308,3.653
1.42594,-0.119238,3.651
1.43462,-0.119135,3.648
1.43616,-0.118445,3.627
1.41287,-0.115731,3.544
1.40639,-0.114421,3.504
1.40212,-0.113307,3.47
1.40459,-0.112749,3.453
1.40623,-0.129161,3.651
1.41763,-0.129297,3.655
1.42789,-0.129327,3.656
1.43619,-0.129181,3.652
1.43497,-0.128186,3.624
1.41326,-0.125387,3.545
1.40358,-0.123686,3.497
1.39767,-0.122338,3.459
1.40051,-0.121769,3.443
1.42546,-0.137111,3.6
1.40489,-0.134212,3.524
1.40317,-0.133141,3.496
1.39848,-0.131804,3.461
1.39848,-0.130924,3.438
1.41239,-0.145538,3.567
1.40169,-0.143452,3.516
1.39795,-0.142101,3.483
1.40049,-0.141403,3.466
1.40661,-0.141073,3.458
1.41159,-0.155134,3.565
1.40249,-0.153084,3.518
1.40236,-0.152035,3.494
1.4013,-0.150899,3.468
1.40864,-0.150677,3.463
1.41045,-0.163559,3.538
1.41279,-0.162722,3.52
1.4017,-0.16036,3.469
1.40864,-0.160078,3.463
1.4168,-0.172767,3.53
1.40048,-0.169629,3.466
1.41026,-0.169674,3.467
1.40128,-0.179141,3.468
1.41798,-0.180066,3.486
1.40411,-0.188936,3.475
0.380799,-0.591043,1.714
0.387021,-0.593449,1.721
0.390322,-0.591372,1.715
0.382124,-0.597769,1.72
0.388363,-0.600194,1.727
0.391908,-0.598449,1.722
0.268909,-0.599854,1.712
0.272754,-0.598092,1.707
0.368454,-0.595436,1.7
0.376136,-0.600332,1.714
0.383672,-0.604878,1.727
0.389255,-0.606272,1.731
0.392128,-0.603463,1.723
0.26937,-0.605539,1.715
0.273383,-0.604116,1.711
0.276399,-0.600575,1.701
0.363622,-0.599693,1.699
0.370613,-0.603568,1.71
0.377884,-0.607797,1.722
0.385442,-0.612378,1.735
0.391272,-0.614136,1.74
0.39326,-0.609895,1.728
0.269202,-0.609816,1.714
