7,36,13,834
x,y,z
1.73403,1.21542,7.093
1.73509,1.19684,7.097
0.57356,-0.0280844,3.395
0.416119,-0.0373795,3.393
0.422365,-0.0371129,3.369
0.531399,-0.0370065,3.362
0.541673,-0.0370809,3.369
0.559177,-0.0376395,3.42
0.567982,-0.0369957,3.362
0.423115,-0.0464086,3.375
0.430653,-0.046227,3.362
0.437857,-0.0460179,3.347
0.445646,-0.0458775,3.337
0.472502,-0.0458274,3.334
0.481584,-0.0458244,3.334
0.490665,-0.0458213,3.334
0.500194,-0.0458594,3.337
0.51111,-0.0460211,3.349
0.52178,-0.0461553,3.359
0.532977,-0.0463307,3.372
0.543117,-0.0464098,3.378
0.557212,-0.0468186,3.408
0.567479,-0.0468976,3.414
0.568655,-0.0462348,3.366
0.57609,-0.046094,3.356
0.583121,-0.0459257,3.344
0.423864,-0.0557369,3.381
0.431547,-0.0555357,3.369
0.43877,-0.055285,3.354
0.446578,-0.0551168,3.344
0.454738,-0.0549979,3.337
0.463971,-0.0550108,3.338
0.472782,-0.0549743,3.336
0.482159,-0.0550036,3.338
0.491397,-0.0550163,3.339
0.501539,-0.0551279,3.346
0.512022,-0.0552724,3.355
0.523175,-0.0554827,3.368
0.53408,-0.0556599,3.379
0.545043,-0.0558371,3.39
0.557208,-0.0561296,3.408
0.56882,-0.0554462,3.367
0.576601,-0.0553103,3.359
0.583815,-0.055125,3.348
0.589372,-0.0547916,3.328
0.59482,-0.0544581,3.308
0.687304,-0.0546286,3.321
0.425365,-0.0652131,3.393
0.43244,-0.0648825,3.376
0.439813,-0.0646094,3.362
0.447375,-0.0643748,3.35
0.455824,-0.0642746,3.345
0.464801,-0.0642513,3.344
0.473629,-0.0642087,3.342
0.483021,-0.0642428,3.344
0.492276,-0.0642577,3.345
0.502584,-0.064407,3.353
0.513239,-0.0645946,3.363
0.524413,-0.0648398,3.376
0.535182,-0.0650273,3.386
0.546325,-0.0652531,3.398
0.569322,-0.0647012,3.37
0.576425,-0.064466,3.358
0.583113,-0.0641924,3.344
0.589014,-0.063842,3.326
0.595175,-0.06353,3.31
0.601612,-0.0632564,3.296
0.609639,-0.0631556,3.291
0.617825,-0.0630739,3.287
0.626559,-0.0630497,3.286
0.635286,-0.0630255,3.285
0.644398,-0.0630397,3.286
0.653514,-0.0630538,3.287
0.66344,-0.0631446,3.292
0.675229,-0.0634079,3.306
0.693301,-0.0642466,3.35
0.4305,-0.0753914,3.434
0.433972,-0.074377,3.388
0.440724,-0.0739554,3.369
0.448039,-0.0736435,3.355
0.456774,-0.0735729,3.352
0.465908,-0.0735682,3.352
0.474616,-0.0734976,3.349
0.484172,-0.0735585,3.352
0.493743,-0.0736194,3.355
0.504078,-0.0737899,3.363
0.514455,-0.0739604,3.371
0.525806,-0.0742623,3.385
0.536915,-0.0745203,3.397
0.547927,-0.0747563,3.408
0.571682,-0.0742136,3.384
0.576763,-0.0736818,3.36
0.583805,-0.0734131,3.348
0.58954,-0.072991,3.329
0.595709,-0.0726346,3.313
0.601789,-0.0722782,3.297
0.610189,-0.0722068,3.294
0.618383,-0.0721135,3.29
0.627507,-0.0721298,3.291
0.635668,-0.0720364,3.287
0.644785,-0.0720525,3.288
0.654304,-0.0721125,3.291
0.665248,-0.0723257,3.301
0.677266,-0.0726485,3.316
0.687915,-0.0728178,3.324
0.434608,-0.0837641,3.393
0.440981,-0.0832159,3.371
0.448835,-0.0829639,3.361
0.457587,-0.0828846,3.358
0.466876,-0.0829039,3.359
0.475603,-0.0828245,3.356
0.484745,-0.082819,3.356
0.494768,-0.0829615,3.362
0.505122,-0.0831532,3.37
0.516129,-0.0834436,3.382
0.527354,-0.0837585,3.395
0.538332,-0.0840239,3.406
0.548886,-0.0842153,3.414
0.570452,-0.084647,3.432
0.572183,-0.083531,3.387
0.578131,-0.0830562,3.368
0.584845,-0.0827048,3.354
0.589711,-0.0821067,3.33
0.595703,-0.0816813,3.313
0.601966,-0.0813052,3.298
0.610183,-0.0812003,3.294
0.618565,-0.08112,3.291
0.627692,-0.0811383,3.292
0.636628,-0.0811318,3.292
0.645956,-0.0811746,3.294
0.655491,-0.081242,3.297
0.666653,-0.0815065,3.308
0.67869,-0.0818695,3.323
0.42861,-0.0937598,3.419
0.434859,-0.093096,3.395
0.441891,-0.0926241,3.378
0.449898,-0.0923716,3.369
0.458399,-0.0922287,3.364
0.467566,-0.0922227,3.364
0.476447,-0.0921619,3.362
0.486328,-0.0922928,3.367
0.496675,-0.0925059,3.375
0.506765,-0.0926641,3.381
0.517038,-0.0928496,3.388
0.528124,-0.0931719,3.4
0.539432,-0.0935216,3.413
0.550648,-0.0938437,3.425
0.572346,-0.0928096,3.388
