7,36,13,242
x,y,z
0.596332,0.102807,3.773
0.608366,0.103099,3.784
0.62095,0.103473,3.798
0.662085,0.103415,3.797
0.671342,0.103244,3.791
0.680206,0.103018,3.783
0.688658,0.102738,3.773
0.768343,0.102373,3.762
0.503187,0.0924313,3.768
0.51332,0.0924009,3.767
0.523169,0.0923214,3.764
0.53229,0.0921191,3.756
0.5418,0.0919904,3.751
0.551427,0.0918862,3.747
0.56238,0.0920025,3.752
0.57351,0.0921433,3.758
0.584983,0.092333,3.766
0.596655,0.0925471,3.775
0.60966,0.0929573,3.792
0.622919,0.0933918,3.81
0.641759,0.094635,3.861
0.659152,0.0941063,3.84
0.663836,0.0932906,3.807
0.672944,0.093112,3.8
0.681472,0.0928599,3.79
0.689761,0.0925832,3.779
0.697988,0.0923066,3.768
0.706341,0.0920544,3.758
0.715401,0.0919002,3.752
0.725393,0.0918684,3.751
0.736947,0.0920325,3.758
0.748338,0.092172,3.764
0.759356,0.0922625,3.768
0.769985,0.092304,3.77
0.780623,0.0923454,3.772
0.503459,0.0821735,3.77
0.513871,0.0821901,3.771
0.523869,0.0821412,3.769
0.533146,0.0819833,3.762
0.542527,0.0818471,3.756
0.552463,0.081798,3.754
0.563135,0.0818578,3.757
0.573822,0.0819175,3.76
0.584523,0.0819772,3.763
0.596977,0.0822763,3.777
0.610309,0.0826843,3.796
0.623906,0.0831139,3.816
0.643428,0.0843057,3.871
0.664823,0.0843368,3.873
0.664366,0.0829587,3.81
0.673659,0.0828217,3.804
0.682018,0.0825759,3.793
0.68995,0.0822866,3.78
0.69855,0.0820843,3.771
0.706912,0.0818602,3.761
0.716552,0.0817884,3.758
0.726754,0.081782,3.758
0.738719,0.0819713,3.767
0.750333,0.082117,3.774
0.761177,0.0821756,3.777
0.771831,0.0822124,3.779
0.788495,0.0828801,3.81
0.503999,0.0719425,3.774
0.514149,0.0719189,3.773
0.524569,0.0719333,3.774
0.53386,0.0717952,3.767
0.543255,0.0716761,3.761
0.553057,0.0716141,3.758
0.56374,0.0716664,3.761
0.574743,0.0717567,3.766
0.585771,0.071847,3.771
0.597773,0.0720514,3.782
0.611279,0.0724273,3.802
0.624402,0.0727459,3.819
0.653671,0.0725203,3.808
0.665941,0.0727243,3.819
0.674904,0.0725664,3.811
0.683462,0.0723705,3.801
0.691234,0.0720984,3.787
0.699853,0.0719214,3.778
0.708422,0.0717445,3.769
0.718274,0.0717007,3.767
0.7285,0.071695,3.767
0.739902,0.0718035,3.773
0.750737,0.0718548,3.776
0.761787,0.0719251,3.78
0.77245,0.0719573,3.782
0.793054,0.0729026,3.832
0.505872,0.0618527,3.788
0.515379,0.0617508,3.782
0.525269,0.0616978,3.779
0.534289,0.0615469,3.77
0.543693,0.0614448,3.764
0.553209,0.0613591,3.759
0.563745,0.0613876,3.761
0.574747,0.0614649,3.766
0.586397,0.0616075,3.775
0.598726,0.0618153,3.788
