7,36,12,840
x,y,z
1.79906,1.37163,7.527
0.70265,0.536036,5.609
0.736383,0.226812,4.159
0.746425,0.226413,4.152
0.756426,0.226014,4.145
0.766573,0.22567,4.139
0.776685,0.225325,4.133
0.786953,0.225035,4.128
0.797965,0.224963,4.127
0.809166,0.224946,4.127
0.821954,0.225364,4.135
0.835993,0.226109,4.149
0.736222,0.215408,4.158
0.746621,0.215133,4.153
0.756808,0.214806,4.147
0.767331,0.214582,4.143
0.777078,0.214152,4.135
0.787542,0.213928,4.131
0.798756,0.213911,4.131
0.810555,0.21405,4.134
0.822966,0.214343,4.14
0.835809,0.21474,4.148
0.738009,0.204549,4.168
0.748255,0.20424,4.162
0.757007,0.203537,4.148
0.767532,0.203325,4.144
0.77747,0.202966,4.137
0.788321,0.202852,4.135
0.799545,0.202836,4.135
0.811944,0.203115,4.141
0.82497,0.20354,4.15
0.690823,0.186572,4.025
0.738555,0.193311,4.171
0.750068,0.193342,4.172
0.757934,0.192447,4.153
0.767547,0.192015,4.144
0.777861,0.191769,4.139
0.790052,0.191986,4.144
0.802655,0.192295,4.151
0.815097,0.192558,4.157
0.827371,0.192774,4.162
0.576691,0.174309,3.993
0.587418,0.174254,3.992
0.596939,0.173849,3.983
0.673475,0.173938,3.987
0.691008,0.175626,4.026
0.741225,0.182578,4.186
0.75206,0.182434,4.183
0.759591,0.181504,4.162
0.768488,0.180923,4.149
0.779191,0.180778,4.146
0.792545,0.181244,4.157
0.805377,0.181578,4.165
0.817661,0.181782,4.17
0.829175,0.181811,4.171
0.576269,0.163276,3.99
0.587282,0.163306,3.991
0.59725,0.163049,3.985
0.606878,0.162711,3.977
0.616305,0.162331,3.968
0.625998,0.162034,3.961
0.636614,0.161981,3.96
0.648204,0.162174,3.965
0.660817,0.162612,3.976
0.674838,0.163377,3.995
0.690678,0.164551,4.024
0.741947,0.171314,4.19
0.752613,0.171137,4.186
0.761065,0.17047,4.17
0.770168,0.169966,4.158
0.781084,0.169872,4.156
0.794466,0.170308,4.167
0.807324,0.170621,4.175
0.819636,0.170812,4.18
0.829786,0.170553,4.174
0.578157,0.15287,4.003
0.588323,0.152668,3.998
0.59816,0.152391,3.991
0.607805,0.152075,3.983
0.617248,0.151721,3.974
0.626641,0.151367,3.965
0.637429,0.151356,3.965
0.649524,0.15165,3.973
0.663321,0.152326,3.991
0.677046,0.152964,4.008
0.692062,0.153869,4.032
0.744261,0.16037,4.203
0.754423,0.160091,4.196
0.763815,0.159659,4.185
0.77333,0.159265,4.175
0.784104,0.159138,4.172
0.796576,0.159355,4.178
0.808884,0.159533,4.183
0.821414,0.159749,4.189
0.832185,0.159622,4.186
0.578744,0.142073,4.007
0.589657,0.142063,4.007
0.599669,0.141841,4.001
0.608883,0.141441,3.99
0.618812,0.141219,3.984
0.628548,0.140961,3.977
0.639369,0.140951,3.977
0.651823,0.141295,3.987
0.665825,0.141958,4.006
0.679929,0.142621,4.025
0.695506,0.143567,4.052
0.732153,0.148764,4.199
0.745512,0.149142,4.21
0.755514,0.148848,4.202
0.765287,0.148518,4.193
0.77538,0.148258,4.186
0.785996,0.148105,4.182
0.798304,0.14827,4.187
0.81025,0.148365,4.19
0.823191,0.148636,4.198
0.835577,0.148801,4.203
0.578754,0.131122,4.007
0.589961,0.131179,4.009
0.600877,0.13117,4.009
0.610724,0.130932,4.002
0.620841,0.130759,3.997
0.630928,0.130587,3.992
0.641951,0.13061,3.993
0.654776,0.130993,4.005
0.668661,0.131572,4.023
0.68281,0.132184,4.042
0.735128,0.137854,4.216
0.746409,0.137811,4.215
0.756604,0.137571,4.208
0.766576,0.137299,4.2
0.777428,0.13719,4.197
0.78845,0.137114,4.195
0.800603,0.137234,4.199
0.812002,0.137223,4.199
0.824575,0.137409,4.205
0.837179,0.137594,4.211
0.569406,0.120509,4.018
0.580784,0.120591,4.021
0.590705,0.120373,4.014
0.601635,0.120365,4.014
0.612106,0.120267,4.011
0.623024,0.120259,4.011
0.634098,0.12028,4.012
0.645818,0.120421,4.017
0.658872,0.120802,4.03
0.671163,0.121033,4.038
0.686029,0.121714,4.061
0.736881,0.12664,4.226
0.747481,0.126481,4.221
0.756973,0.126142,4.21
0.766951,0.125892,4.202
0.777809,0.125793,4.199
