7,36,16,202
x,y,z
1.75035,0.547274,5.04
1.76465,0.547462,5.042
1.77649,0.546892,5.037
1.73264,0.53235,5.028
1.75072,0.533697,5.041
1.76642,0.534304,5.047
1.77828,0.533747,5.042
1.78655,0.532133,5.027
1.7306,0.518079,5.022
1.75145,0.520217,5.043
1.7668,0.520705,5.048
1.78077,0.520781,5.049
1.77556,0.515288,4.996
1.748,0.505521,5.033
1.76648,0.5069,5.047
1.78009,0.506873,5.047
1.78447,0.504236,5.021
1.7588,0.491047,5.025
1.77483,0.491705,5.032
1.38719,-0.000261951,3.433
1.38313,-0.00961842,3.446
1.38719,-0.00958183,3.433
1.38508,-0.0095034,3.405
1.38759,-0.0189072,3.434
1.38671,-0.018769,3.409
1.38773,-0.0186584,3.389
1.40226,-0.0187295,3.402
1.43469,-0.0190373,3.458
1.43778,-0.0189543,3.443
1.43491,-0.0187943,3.414
1.39083,-0.0282955,3.442
1.38711,-0.0280317,3.41
1.39183,-0.0279405,3.399
1.38835,-0.0378269,3.459
1.39325,-0.0377054,3.448
1.38792,-0.0373107,3.412
1.39879,-0.0373534,3.416
1.48489,-0.0391339,3.579
1.38754,-0.0471903,3.457
1.39688,-0.0471888,3.457
1.38589,-0.046505,3.407
1.40411,-0.046804,3.429
1.49236,-0.0490947,3.597
1.50668,-0.0492438,3.608
1.51477,-0.0491883,3.604
1.52199,-0.0491056,3.598
1.39115,-0.0567228,3.466
1.38597,-0.0561319,3.43
1.38467,-0.0557048,3.404
1.40411,-0.0561124,3.429
1.49402,-0.0589242,3.601
1.50919,-0.0591356,3.614
1.51897,-0.0591345,3.614
1.52749,-0.0590844,3.611
1.53897,-0.059149,3.615
1.52948,-0.058412,3.57
1.38874,-0.066018,3.46
1.38759,-0.0655199,3.434
1.38182,-0.064812,3.397
1.40288,-0.0653635,3.426
1.49484,-0.0687371,3.603
1.51253,-0.0690982,3.622
1.52233,-0.0690969,3.622
1.53002,-0.0690003,3.617
1.53343,-0.0687132,3.602
1.51406,-0.0674152,3.534
1.38914,-0.0754331,3.461
1.38354,-0.0746244,3.424
1.38222,-0.0740555,3.398
1.40288,-0.0746637,3.426
1.49484,-0.0785174,3.603
1.51253,-0.0789298,3.622
1.52233,-0.0789283,3.622
1.53044,-0.0788399,3.618
1.53301,-0.0784683,3.601
1.52177,-0.0773996,3.552
1.38673,-0.084682,3.455
1.38516,-0.0840176,3.428
1.38507,-0.0834515,3.405
1.40492,-0.0840865,3.431
