7,32,20,748
x,y,z
1.71771,1.50537,7.904
1.74308,1.5087,7.922
1.74559,1.48929,7.933
1.74591,1.46796,7.934
1.74468,1.44534,7.928
1.74631,1.42509,7.935
1.75014,1.40657,7.952
0.957,0.74236,5.672
0.827933,0.72229,5.633
0.840864,0.720194,5.617
0.855381,0.719509,5.612
0.868938,0.718054,5.601
0.884327,0.718137,5.602
0.901646,0.719757,5.615
0.920992,0.722915,5.64
0.939476,0.725303,5.659
0.957723,0.727434,5.676
0.82827,0.7072,5.635
0.844051,0.707534,5.638
0.85756,0.705984,5.626
0.870845,0.704309,5.613
0.885635,0.703888,5.61
0.901531,0.704344,5.614
0.920223,0.706933,5.635
0.938361,0.70902,5.652
0.839191,0.700938,5.709
0.847688,0.695125,5.662
0.859737,0.692381,5.64
0.873371,0.690987,5.629
0.887417,0.689961,5.621
0.903343,0.690408,5.625
0.920431,0.691713,5.636
0.939902,0.694735,5.661
0.965868,0.669888,5.46
0.976386,0.666897,5.436
1.01991,0.666267,5.432
1.0377,0.668182,5.448
1.0548,0.669606,5.46
0.849826,0.681383,5.676
0.861152,0.678099,5.649
0.875122,0.676976,5.64
0.889671,0.676333,5.635
0.90692,0.677729,5.647
0.924396,0.679245,5.66
0.943766,0.68208,5.684
0.959966,0.661186,5.511
0.968744,0.656942,5.476
0.978587,0.653538,5.448
0.989734,0.651094,5.428
1.00373,0.650568,5.424
1.02052,0.651841,5.435
1.03755,0.653234,5.447
1.0562,0.655586,5.467
0.851216,0.666976,5.685
0.864243,0.665057,5.669
0.878268,0.663959,5.66
0.893661,0.663916,5.66
0.910337,0.664811,5.668
0.927054,0.665706,5.676
0.944807,0.667304,5.69
0.972504,0.644494,5.497
0.980069,0.639643,5.456
0.99142,0.637371,5.437
1.00563,0.636974,5.434
1.02357,0.638921,5.451
1.04008,0.639931,5.46
1.05567,0.640353,5.464
0.853204,0.652976,5.698
0.866419,0.651216,5.683
0.880637,0.650258,5.675
0.89702,0.650903,5.681
0.913271,0.651433,5.686
0.9302,0.652421,5.695
0.944851,0.651805,5.69
0.975733,0.631586,5.515
0.985323,0.628106,5.485
0.995658,0.6252,5.46
1.01011,0.624926,5.458
1.02699,0.626141,5.469
1.04241,0.62644,5.472
1.05842,0.627081,5.478
0.843473,0.641852,5.737
0.852945,0.637225,5.696
0.868138,0.636961,5.694
0.883162,0.636585,5.691
0.899114,0.636879,5.694
0.915402,0.637396,5.699
0.931223,0.637578,5.701
0.981615,0.620255,5.548
0.990935,0.616634,5.516
1.00263,0.614579,5.498
1.01552,0.613305,5.487
1.03098,0.613597,5.49
1.04626,0.613776,5.492
1.06271,0.614625,5.5
0.852685,0.621483,5.694
0.869093,0.622098,5.7
0.883668,0.621403,5.694
0.899629,0.62169,5.697
0.916086,0.622304,5.703
0.933879,0.62379,5.717
0.95075,0.624621,5.725
0.986259,0.607979,5.574
0.996727,0.6051,5.548
1.00833,0.602985,5.529
1.02038,0.601197,5.513
1.03328,0.599955,5.502
1.04764,0.599584,5.499
1.0643,0.600522,5.508
0.854521,0.60724,5.706
0.868675,0.606243,5.697
0.884639,0.606523,5.7
0.900775,0.606909,5.704
0.917572,0.60772,5.712
0.935227,0.609062,5.725
0.95594,0.612319,5.756
0.984051,0.600706,5.648
0.986832,0.593113,5.577
0.998925,0.591263,5.56
1.01293,0.590583,5.554
1.02579,0.589265,5.542
1.0367,0.586883,5.52
1.05016,0.58599,5.512
0.855009,0.591996,5.709
0.869476,0.591232,5.702
0.884833,0.59109,5.701
0.900972,0.591466,5.705
0.917452,0.592048,5.711
0.935431,0.593564,5.726
0.956479,0.596944,5.759
0.980956,0.583451,5.63
0.98935,0.579369,5.591
1.00058,0.577048,5.569
1.01388,0.575971,5.559
1.02768,0.575204,5.552
1.03956,0.573401,5.535
1.05154,0.571702,5.519
0.845243,0.580405,5.748
0.856394,0.577339,5.718
0.872106,0.577403,5.719
0.88751,0.577264,5.718
0.903222,0.577327,5.719
0.919097,0.577491,5.721
0.936614,0.578663,5.733
0.956187,0.581046,5.757
0.981519,0.568412,5.633
0.99116,0.565143,5.601
1.00278,0.563085,5.581
1.01703,0.56254,5.576
1.03143,0.562096,5.572
1.04392,0.560643,5.558
1.05844,0.560299,5.555
0.859276,0.563614,5.737
0.873668,0.562792,5.729
0.888789,0.56246,5.726
0.903734,0.56203,5.722
0.918814,0.561698,5.719
0.93551,0.562347,5.726
0.954732,0.564469,5.748
0.983301,0.554042,5.643
0.993501,0.551156,5.614
1.00677,0.550036,5.603
1.0209,0.549408,5.597
1.03461,0.548583,5.589
1.04828,0.547757,5.581
0.98334,0.538661,5.643
0.996725,0.537573,5.632
1.00933,0.536103,5.617
1.02568,0.536636,5.623
1.0391,0.535643,5.613
1.05396,0.535413,5.611
4,34,18,70
x,y,z
0.616862,0.102792,3.773
0.491084,0.0920936,3.754
0.581255,0.0917446,3.742
0.593652,0.0920813,3.756
0.606123,0.092418,3.77
0.617687,0.0926074,3.778
0.492267,0.082026,3.763
0.500254,0.0816504,3.746
0.509238,0.081449,3.737
0.518309,0.0812694,3.729
0.528611,0.0812859,3.73
0.53935,0.0813677,3.734
0.549373,0.0813404,3.733
0.559838,0.0813785,3.735
0.569854,0.0813511,3.734
0.581571,0.0815632,3.744
0.593974,0.0818624,3.758
0.605807,0.0820744,3.768
0.616222,0.0820903,3.769
0.491617,0.071642,3.758
0.501595,0.0715994,3.756
0.510742,0.0714424,3.748
0.519982,0.0713043,3.741
0.52975,0.0712425,3.738
0.540366,0.0712949,3.741
0.549966,0.0712139,3.737
0.560742,0.0712853,3.741
0.570775,0.0712613,3.74
0.58282,0.071485,3.752
0.594295,0.0716323,3.76
0.606134,0.0718177,3.77
0.616227,0.0717934,3.769
0.492014,0.0614157,3.761
0.502801,0.0614771,3.765
0.512654,0.0614242,3.762
0.521933,0.061306,3.755
0.531313,0.061204,3.749
0.540804,0.0611184,3.744
0.550412,0.061049,3.74
0.561196,0.0611101,3.744
0.572,0.0611711,3.748
0.584222,0.061379,3.761
0.595723,0.0615052,3.769
0.608069,0.061713,3.782
0.618194,0.0616922,3.781
0.494241,0.051363,3.778
0.504006,0.0513054,3.774
0.514429,0.0513158,3.775
0.523604,0.0512037,3.767
0.532734,0.0510916,3.759
0.54153,0.0509523,3.749
0.550858,0.0508674,3.743
0.562249,0.0509726,3.751
0.573378,0.0510506,3.757
0.585314,0.0511965,3.768
0.596991,0.0513152,3.777
0.608394,0.0514066,3.784
0.617217,0.0512806,3.775
0.610552,0.0490863,3.614
0.50668,0.0412038,3.794
0.515795,0.0411034,3.785
0.523885,0.040927,3.769
0.532879,0.0408266,3.76
0.541822,0.0407262,3.751
0.552038,0.0407235,3.751
0.563452,0.0408075,3.759
0.575212,0.0409133,3.769
0.586715,0.0409972,3.777
0.597627,0.0410377,3.781
0.608237,0.0410565,3.783
0.614605,0.0407931,3.759
0.608872,0.0397484,3.663
0.610893,0.0392355,3.616
0.617292,0.0390155,3.596
0.72089,0.0387759,3.577
0.508686,0.030952,3.809
0.516751,0.0308119,3.792
0.524583,0.0306636,3.774
0.533448,0.0305804,3.764
0.543269,0.030554,3.761
0.553659,0.03056,3.762
0.564653,0.0305986,3.767
0.575978,0.0306533,3.774
0.587183,0.0306999,3.78
0.598103,0.0307302,3.784
0.607596,0.0306874,3.779
0.615261,0.0305553,3.763
0.618183,0.0301958,3.719
0.612079,0.0294141,3.623
0.617638,0.029209,3.598
0.623932,0.0290444,3.578
0.631177,0.0289286,3.564
0.639963,0.0288858,3.559
0.648902,0.0288511,3.555
0.657818,0.0288164,3.551
0.66671,0.0287817,3.547
0.676341,0.0287794,3.547
0.686163,0.0287852,3.548
0.697559,0.0288559,3.557
0.709199,0.0289347,3.567
0.722102,0.0290621,3.583
0.510156,0.0205964,3.82
0.517298,0.0204657,3.796
0.524445,0.0203404,3.773
0.533733,0.0203014,3.766
0.543848,0.0202946,3.765
0.554986,0.0203256,3.771
0.565255,0.0203242,3.771
0.576743,0.0203659,3.779
0.588117,0.0204022,3.786
0.59937,0.0204331,3.792
0.608241,0.0203831,3.783
0.61377,0.0195706,3.633
0.618155,0.0193968,3.601
0.624631,0.019293,3.582
0.632419,0.0192323,3.571
0.640684,0.0191877,3.563
0.649269,0.0191539,3.557
0.65819,0.0191309,3.553
0.667088,0.0191079,3.549
0.676915,0.0191117,3.55
0.686746,0.0191156,3.551
0.698933,0.019184,3.564
0.711786,0.0192686,3.58
0.724925,0.0193585,3.597
0.510024,0.0101488,3.819
0.517707,0.010095,3.799
0.526392,0.0100625,3.787
0.53586,0.0100459,3.781
0.546016,0.0100425,3.78
0.556311,0.0100419,3.78
0.566305,0.0100359,3.778
0.577354,0.0100485,3.783
0.589672,0.0100823,3.796
0.601109,0.0101002,3.803
0.610815,0.0100888,3.799
0.613602,0.0096432,3.632
0.620044,0.00958938,3.612
0.627422,0.00955149,3.598
0.634722,0.0095136,3.584
0.641944,0.00947571,3.57
0.649818,0.00944844,3.56
0.658191,0.00942913,3.553
0.667653,0.00942573,3.552
0.677297,0.00942498,3.552
0.6881,0.00944015,3.558
0.700111,0.00947123,3.57
0.714173,0.00952883,3.592
0.727546,0.0095758,3.61
0.509223,-0.000293037,3.813
0.518253,-0.00029225,3.803
0.527227,-0.000291463,3.793
0.537278,-0.00029129,3.791
0.547172,-0.00029104,3.788
0.557342,-0.000290944,3.787
0.567355,-0.00029077,3.785
0.578118,-0.000290981,3.788
0.590293,-0.000291882,3.8
0.602058,-0.000292553,3.809
0.613388,-0.000292993,3.815
0.612251,-0.000278263,3.624
0.623306,-0.000278779,3.631
0.631084,-0.000277837,3.619
0.638264,-0.000276664,3.604
0.644282,-0.000275031,3.583
0.651461,-0.000273935,3.569
0.659674,-0.0002733,3.561
0.669533,-0.000273355,3.562
0.679014,-0.000273257,3.561
0.689648,-0.000273619,3.566
0.701092,-0.000274287,3.575
0.71477,-0.000275799,3.595
0.728554,-0.000277311,3.615
