7,32,27,185
x,y,z
0.379699,-0.703661,1.396
0.382985,-0.702711,1.394
0.385983,-0.701259,1.391
0.50109,-0.703233,1.39
0.380846,-0.709601,1.4
0.384968,-0.710168,1.401
0.387987,-0.708709,1.398
0.389869,-0.705223,1.391
0.392846,-0.703765,1.388
0.382267,-0.716077,1.405
0.385304,-0.71461,1.402
0.388605,-0.713654,1.4
0.390493,-0.710149,1.393
0.394044,-0.709705,1.392
0.395875,-0.706203,1.385
0.398246,-0.703721,1.38
0.487872,-0.702744,1.374
0.493137,-0.704899,1.378
0.378736,-0.720473,1.406
0.383145,-0.72156,1.408
0.385093,-0.718036,1.401
0.387836,-0.716051,1.397
0.390839,-0.714579,1.394
0.394677,-0.714646,1.394
0.397372,-0.712664,1.39
0.400336,-0.711195,1.387
0.402702,-0.708702,1.382
0.405336,-0.706723,1.378
0.408246,-0.705258,1.375
0.487981,-0.706659,1.374
0.494322,-0.710371,1.381
0.38284,-0.732153,1.421
0.385387,-0.729641,1.416
0.386258,-0.724038,1.405
0.388458,-0.721012,1.399
0.391748,-0.720049,1.397
0.394462,-0.718056,1.393
0.397156,-0.716064,1.389
0.39983,-0.714074,1.385
0.402483,-0.712084,1.381
0.405115,-0.710095,1.377
0.408321,-0.709139,1.375
0.411218,-0.707668,1.372
0.414705,-0.70723,1.371
0.470358,-0.706527,1.367
0.474166,-0.706632,1.367
0.477278,-0.705705,1.365
0.487737,-0.710062,1.373
0.496226,-0.7169,1.386
0.383444,-0.737187,1.423
0.38518,-0.733108,1.415
0.386599,-0.728512,1.406
0.388526,-0.724953,1.399
0.391817,-0.723986,1.397
0.393683,-0.720429,1.39
0.396084,-0.717909,1.385
0.399903,-0.717982,1.385
0.403431,-0.717538,1.384
0.405485,-0.714503,1.378
0.408101,-0.712505,1.374
0.410996,-0.711028,1.371
0.415087,-0.711626,1.372
0.418574,-0.711189,1.371
0.422058,-0.710753,1.37
0.424294,-0.708242,1.365
0.427759,-0.707809,1.364
0.432803,-0.709972,1.368
0.437232,-0.7111,1.37
0.440387,-0.710152,1.368
0.442883,-0.708168,1.364
0.457368,-0.707516,1.362
0.461834,-0.708657,1.364
0.466997,-0.710838,1.368
0.471496,-0.711983,1.37
0.47462,-0.711051,1.368
0.477037,-0.709081,1.364
0.480843,-0.709192,1.364
0.488917,-0.715545,1.376
0.499924,-0.726063,1.396
0.385666,-0.745362,1.431
0.386609,-0.7397,1.42
0.387768,-0.73456,1.41
0.389984,-0.731504,1.404
0.39301,-0.730012,1.401
0.394888,-0.726437,1.394
0.396729,-0.722862,1.387
0.400555,-0.722937,1.387
0.403215,-0.720928,1.383
0.406445,-0.719963,1.381
0.40907,-0.717957,1.377
0.411975,-0.716473,1.374
0.414865,-0.71499,1.371
0.418962,-0.715594,1.372
0.423375,-0.716722,1.374
0.426867,-0.716287,1.373
0.429729,-0.71481,1.37
0.433841,-0.715421,1.371
0.438281,-0.716556,1.373
0.440479,-0.71404,1.368
0.443302,-0.712568,1.365
0.445455,-0.710054,1.36
0.449234,-0.710152,1.36
0.454014,-0.711818,1.363
0.458813,-0.713486,1.366
0.462954,-0.714112,1.367
0.467785,-0.715785,1.37
0.471948,-0.716416,1.371
0.476465,-0.717571,1.373
0.479946,-0.71716,1.372
0.485188,-0.719365,1.376
0.493298,-0.725756,1.388
0.214775,-0.713024,1.365
0.387891,-0.753586,1.439
0.386134,-0.742658,1.418
0.386463,-0.73592,1.405
0.389222,-0.733897,1.401
0.392802,-0.733445,1.4
0.395245,-0.7309,1.395
0.398235,-0.729404,1.392
0.402075,-0.729481,1.392
0.405335,-0.728511,1.39
0.407996,-0.726494,1.386
0.410933,-0.725002,1.383
0.413257,-0.722463,1.378
0.415857,-0.72045,1.374
0.420574,-0.722108,1.377
0.424694,-0.722719,1.378
0.42851,-0.722808,1.378
0.429818,-0.718702,1.37
0.433933,-0.719318,1.371
0.438055,-0.719936,1.372
0.440574,-0.717932,1.368
0.443398,-0.716454,1.365
0.446535,-0.715503,1.363
0.450324,-0.715603,1.363
0.455115,-0.71728,1.366
0.459253,-0.717909,1.367
0.464076,-0.71959,1.37
0.468576,-0.720749,1.372
0.473435,-0.722436,1.375
0.477965,-0.723599,1.377
0.48321,-0.725816,1.381
0.489889,-0.730138,1.389
0.497683,-0.736041,1.4
0.206772,-0.727775,1.386
0.210094,-0.726226,1.383
0.213555,-0.725202,1.381
0.216533,-0.722604,1.376
0.219645,-0.720531,1.372
0.221921,-0.715833,1.363
0.224645,-0.712711,1.357
0.302742,-0.714031,1.358
0.306913,-0.715131,1.36
0.389605,-0.768634,1.46
0.38931,-0.760281,1.444
0.387295,-0.74877,1.422
0.387635,-0.741996,1.409
0.390684,-0.74049,1.406
0.393719,-0.738985,1.403
0.396738,-0.737481,1.4
0.399742,-0.735978,1.397
0.402732,-0.734476,1.394
0.405706,-0.732976,1.391
0.408666,-0.731477,1.388
0.411313,-0.729451,1.384
0.413641,-0.7269,1.379
0.41685,-0.725932,1.377
0.420967,-0.726546,1.378
0.424783,-0.726635,1.378
0.428601,-0.726726,1.378
0.432107,-0.726291,1.377
0.435293,-0.72533,1.375
0.438789,-0.724898,1.374
0.441315,-0.722885,1.37
0.445446,-0.723511,1.371
0.448602,-0.722557,1.369
0.452078,-0.722131,1.368
0.456552,-0.723292,1.37
0.460031,-0.72287,1.369
0.464862,-0.724563,1.372
0.469028,-0.725201,1.373
0.473547,-0.72637,1.375
0.477733,-0.727013,1.376
0.484027,-0.730829,1.383
0.491068,-0.735706,1.392
0.500295,-0.743757,1.407
0.210455,-0.772758,1.464
0.211662,-0.762755,1.445
0.211274,-0.747474,1.416
0.212247,-0.737472,1.397
0.214201,-0.731164,1.385
0.217033,-0.728025,1.379
0.220474,-0.726998,1.377
0.22309,-0.723332,1.37
0.225668,-0.719666,1.363
0.227704,-0.714416,1.353
0.29797,-0.715153,1.353
0.305243,-0.723659,1.369
0.312831,-0.732696,1.386
0.389944,-0.773288,1.461
0.389113,-0.763833,1.443
0.38764,-0.75332,1.423
0.387984,-0.746512,1.41
0.391037,-0.744999,1.407
0.394076,-0.743487,1.404
0.396532,-0.740917,1.399
0.399535,-0.739408,1.396
0.402234,-0.737369,1.392
0.40608,-0.737451,1.392
0.409338,-0.736475,1.39
0.41229,-0.734971,1.387
0.414627,-0.732408,1.382
0.417543,-0.730905,1.379
0.421056,-0.730465,1.378
0.424565,-0.730026,1.377
0.428693,-0.730648,1.378
0.433457,-0.732334,1.381
0.436338,-0.730839,1.378
0.438886,-0.728815,1.374
0.442381,-0.728384,1.373
0.446847,-0.729547,1.375
0.450343,-0.729119,1.374
0.452514,-0.726571,1.369
0.455659,-0.725616,1.367
0.459803,-0.726255,1.368
0.46565,-0.729551,1.374
0.469824,-0.730195,1.375
0.474696,-0.731904,1.378
