7,32,20,496
x,y,z
1.72728,1.51375,7.948
1.72889,1.49351,7.955
1.72594,1.46934,7.941
1.7269,1.44853,7.945
1.72764,1.42752,7.948
1.72904,1.40701,7.954
1.73022,1.3863,7.959
1.73422,1.36779,7.977
1.73452,1.3463,7.978
1.73331,1.32365,7.972
0.951664,0.765996,5.733
1.01626,0.76753,5.746
1.03007,0.766143,5.736
1.04291,0.764088,5.721
1.11995,0.763423,5.718
0.836707,0.745484,5.693
0.853094,0.746225,5.699
0.868596,0.746179,5.699
0.88301,0.745216,5.692
0.898014,0.744777,5.689
0.913964,0.745122,5.692
0.933029,0.747954,5.714
0.952709,0.751178,5.739
1.0172,0.752549,5.751
1.0321,0.751975,5.747
1.04497,0.749961,5.732
1.05775,0.747947,5.717
1.07008,0.745672,5.7
1.08516,0.745358,5.698
1.10256,0.746614,5.708
1.12333,0.750093,5.735
0.843366,0.735753,5.738
0.85748,0.734426,5.728
0.870014,0.731817,5.708
0.883677,0.730233,5.696
0.898377,0.729546,5.691
0.916098,0.731294,5.705
0.934873,0.73381,5.725
0.95392,0.736454,5.746
1.02008,0.738949,5.767
1.03287,0.736848,5.751
1.04611,0.735132,5.738
1.0591,0.733288,5.724
1.07257,0.731828,5.713
1.08826,0.731905,5.714
1.10589,0.733262,5.725
1.1275,0.737181,5.756
0.847526,0.723641,5.766
0.859321,0.720334,5.74
0.870973,0.717027,5.714
0.885429,0.716104,5.707
0.900001,0.715305,5.701
0.917429,0.716765,5.713
0.93541,0.718601,5.728
0.954631,0.721313,5.75
1.02101,0.723879,5.772
1.03417,0.722074,5.758
1.04653,0.719767,5.74
1.06081,0.71884,5.733
1.07375,0.717034,5.719
1.08908,0.716858,5.718
1.10614,0.71781,5.726
1.12774,0.721645,5.757
0.848304,0.708551,5.771
0.859964,0.705192,5.744
0.872542,0.702693,5.724
0.88749,0.702158,5.72
0.903046,0.702113,5.72
0.919402,0.702682,5.725
0.937416,0.704477,5.74
0.958331,0.708358,5.772
1.02761,0.712707,5.809
1.03656,0.707996,5.771
1.05004,0.706475,5.759
1.06197,0.703972,5.739
1.0768,0.703432,5.735
1.09217,0.703259,5.734
1.10947,0.704313,5.743
0.848788,0.69319,5.774
0.860007,0.689546,5.744
0.873195,0.687582,5.728
0.888776,0.687539,5.728
0.904512,0.687615,5.729
0.920893,0.68817,5.734
0.938768,0.689806,5.748
0.960038,0.69384,5.782
1.03332,0.70073,5.841
1.04379,0.697083,5.811
1.05428,0.693556,5.782
1.06628,0.691109,5.762
1.07854,0.688901,5.744
1.09375,0.688612,5.742
1.11165,0.690002,5.754
0.850006,0.678398,5.782
0.861847,0.675306,5.756
0.875067,0.673386,5.74
0.889285,0.672288,5.731
0.905661,0.672831,5.736
0.922383,0.673608,5.743
0.940773,0.675558,5.76
0.962906,0.680087,5.799
1.03478,0.685764,5.849
1.04725,0.683489,5.83
1.05962,0.681214,5.811
1.07003,0.677767,5.782
1.08403,0.676664,5.773
1.09799,0.67556,5.764
1.11788,0.67809,5.786
0.84946,0.662185,5.778
0.863086,0.660539,5.764
0.875567,0.658091,5.743
0.889638,0.656904,5.733
0.905704,0.657205,5.736
0.92339,0.658651,5.749
0.941307,0.660212,5.763
1.04173,0.674303,5.888
1.05089,0.669904,5.85
1.06258,0.667223,5.827
1.07711,0.666375,5.82
1.08765,0.663121,5.792
1.10337,0.663074,5.792
0.852441,0.648677,5.798
0.863726,0.64528,5.768
0.876371,0.643002,5.748
0.890145,0.641618,5.736
0.906536,0.642136,5.741
0.92536,0.644331,5.761
0.944291,0.646524,5.781
1.03536,0.664461,5.943
1.04637,0.661173,5.914
1.05705,0.657773,5.884
1.06701,0.654038,5.851
1.08067,0.65265,5.839
1.09878,0.653944,5.851
0.851305,0.632001,5.79
0.862868,0.628905,5.762
0.875192,0.626464,5.74
0.890031,0.625878,5.735
0.906419,0.626383,5.74
0.925402,0.628633,5.761
0.944007,0.630555,5.779
1.03488,0.647945,5.94
1.04854,0.646373,5.926
1.06104,0.644146,5.906
1.07289,0.641592,5.883
1.08627,0.640019,5.869
1.1037,0.640846,5.877
0.850903,0.615899,5.787
0.863956,0.613944,5.769
0.876909,0.61199,5.751
0.891623,0.611312,5.745
0.90725,0.611272,5.745
0.925604,0.61304,5.762
0.944212,0.614914,5.78
1.03789,0.63357,5.957
1.05195,0.63225,5.945
1.0672,0.631673,5.94
1.07822,0.628651,5.912
1.09335,0.628074,5.907
1.10826,0.627391,5.901
0.865642,0.599358,5.78
0.878625,0.597453,5.762
0.892438,0.59617,5.75
0.908553,0.596442,5.753
0.925645,0.597336,5.762
0.943926,0.598954,5.778
0.85539,0.587373,5.817
0.867327,0.58471,5.791
0.88034,0.582855,5.773
0.894339,0.581706,5.762
0.910329,0.58187,5.764
0.927451,0.58274,5.773
0.946253,0.584618,5.792
0.894688,0.566193,5.764
4,34,17,874
x,y,z
0.679693,0.161934,3.96
0.69098,0.162045,3.963
0.701573,0.161992,3.962
0.71144,0.161775,3.957
0.720183,0.161313,3.946
0.729419,0.160974,3.938
0.739361,0.160798,3.934
0.750233,0.160826,3.935
0.771203,0.160719,3.933
0.782472,0.160828,3.936
0.794964,0.161183,3.945
0.680391,0.151274,3.964
0.691689,0.151377,3.967
0.702471,0.151365,3.967
0.712351,0.151163,3.962
0.721837,0.150884,3.955
0.731283,0.150606,3.948
0.740877,0.150365,3.942
0.751389,0.150315,3.941
0.761508,0.150189,3.938
0.772784,0.150292,3.941
0.784075,0.150394,3.944
0.796387,0.150687,3.952
0.633022,0.137219,3.872
0.694316,0.141076,3.982
0.704961,0.14103,3.981
0.71434,0.140736,3.973
0.723126,0.140335,3.962
0.732221,0.140006,3.953
0.741264,0.139676,3.944
0.751401,0.139559,3.941
0.762099,0.139548,3.941
0.77358,0.139678,3.945
0.785279,0.139844,3.95
0.797003,0.14001,3.955
0.514517,0.126115,3.853
0.524337,0.125944,3.848
0.534267,0.125805,3.844
0.607379,0.125712,3.843
0.620408,0.126227,3.859
0.634666,0.12697,3.882
0.686419,0.130768,3.999
0.695895,0.130497,3.991
0.706919,0.13052,3.992
0.717047,0.130379,3.988
0.725327,0.129911,3.974
0.733898,0.129509,3.962
0.742778,0.129172,3.952
0.752365,0.128966,3.946
0.76269,0.12889,3.944
0.773591,0.128912,3.945
0.786085,0.129196,3.954
0.799432,0.129611,3.967
0.514658,0.115613,3.854
0.524072,0.115366,3.846
0.534552,0.115358,3.846
0.544039,0.115141,3.839
0.554063,0.115043,3.836
0.564216,0.114975,3.834
0.574806,0.114998,3.835
0.585247,0.11499,3.835
0.595841,0.115012,3.836
0.608178,0.115363,3.848
0.620899,0.115775,3.862
0.634348,0.116306,3.88
0.681794,0.119038,3.972
0.696951,0.119778,3.997
0.709231,0.120009,4.005
0.719214,0.11985,4
0.726979,0.119331,3.983
0.735204,0.118902,3.969
0.744104,0.118594,3.959
0.75409,0.118464,3.955
0.76386,0.118305,3.95
0.775365,0.118416,3.954
0.788282,0.118736,3.965
0.802264,0.119205,3.981
0.515066,0.105159,3.857
0.525169,0.10507,3.854
0.535949,0.105118,3.856
0.544896,0.104812,3.845
0.554793,0.104696,3.841
0.564371,0.104525,3.835
0.574814,0.104518,3.835
0.58556,0.104565,3.837
0.59647,0.10464,3.84
0.608976,0.104987,3.853
0.622032,0.105415,3.869
0.634847,0.105789,3.883
0.695739,0.108672,3.99
0.709771,0.109154,4.008
0.719943,0.109036,4.004
0.72863,0.108701,3.992
0.73688,0.108312,3.978
0.745616,0.108004,3.967
0.755625,0.107886,3.963
0.765223,0.107714,3.957
0.777139,0.107869,3.963
0.789484,0.108078,3.971
0.806303,0.108886,4.001
0.517609,0.0950806,3.876
0.52722,0.0949029,3.869
0.537207,0.0947987,3.865
0.546037,0.0944982,3.853
0.555233,0.0942712,3.844
0.564819,0.0941177,3.838
0.57527,0.0941113,3.838
0.585872,0.0941293,3.839
0.596943,0.0942209,3.843
0.609615,0.0945574,3.857
0.622843,0.0949674,3.874
0.634854,0.0951812,3.883
0.698537,0.0981671,4.006
0.712435,0.0985762,4.023
0.721928,0.0983727,4.015
0.729916,0.0979731,3.999
0.737444,0.0975246,3.981
0.746564,0.0972965,3.972
0.757158,0.0972643,3.971
0.768132,0.0972811,3.972
0.779893,0.0973958,3.977
0.791679,0.0975104,3.982
0.52082,0.085007,3.9
0.528861,0.0845875,3.881
0.537491,0.084277,3.867
0.546043,0.0839664,3.853
0.555383,0.0837865,3.845
0.565266,0.0836937,3.841
0.575426,0.0836444,3.839
0.585878,0.0836386,3.839
0.597105,0.0837417,3.844
0.609621,0.084019,3.857
0.623493,0.0844704,3.878
0.636168,0.0847475,3.891
0.692975,0.087908,4.037
0.704821,0.0880102,4.042
0.716692,0.0881124,4.047
0.725352,0.0878227,4.034
0.732296,0.087337,4.012
0.739119,0.0868513,3.99
0.747699,0.0865833,3.978
0.758882,0.08662,3.98
0.770653,0.0867219,3.985
0.784215,0.0870197,3.999
0.796657,0.0871867,4.007
0.522161,0.074535,3.91
0.530228,0.0741681,3.891
0.537774,0.073744,3.869
0.545764,0.0733961,3.851
0.555388,0.0732769,3.845
0.565566,0.0732339,3.843
0.576331,0.073267,3.845
0.587257,0.0733191,3.848
0.598819,0.0734474,3.855
0.610733,0.0736136,3.864
0.623659,0.0738941,3.879
0.636828,0.0741935,3.895
0.656232,0.0751976,3.948
0.714418,0.0780182,4.097
0.722011,0.0776314,4.077
0.729494,0.0772447,4.057
0.736318,0.0768009,4.034
0.74283,0.076338,4.01
0.751089,0.0760655,3.996
0.76213,0.0760785,3.997
0.774914,0.0762628,4.007
0.788928,0.0765612,4.023
0.803026,0.0768595,4.039
0.522165,0.0638448,3.91
0.529688,0.0634652,3.887
0.537778,0.0631672,3.869
0.546336,0.0629345,3.855
0.556115,0.0628487,3.85
0.566159,0.0627955,3.847
0.577085,0.0628402,3.85
0.588178,0.0629012,3.854
0.599911,0.0630273,3.862
0.611687,0.0631534,3.87
0.623825,0.0633121,3.88
0.637324,0.0636012,3.898
