7,32,26,850
x,y,z
0.329009,-0.69383,1.409
0.33286,-0.693868,1.409
0.181596,-0.705681,1.427
0.184437,-0.701739,1.419
0.324273,-0.695725,1.405
0.329514,-0.698735,1.411
0.332427,-0.696793,1.407
0.184061,-0.704157,1.416
0.327774,-0.7071,1.42
0.330021,-0.703654,1.413
0.333649,-0.703197,1.412
0.336077,-0.700251,1.406
0.182126,-0.700562,1.401
0.32943,-0.714556,1.427
0.330997,-0.70959,1.417
0.333691,-0.707128,1.412
0.33612,-0.704166,1.406
0.338516,-0.701205,1.4
0.295185,-0.701646,1.394
0.330165,-0.72004,1.43
0.331974,-0.715551,1.421
0.334443,-0.712574,1.415
0.336164,-0.708086,1.406
0.338803,-0.705613,1.401
0.339949,-0.700118,1.39
0.185439,-0.706293,1.397
0.292041,-0.707006,1.397
0.29988,-0.716658,1.416
0.331131,-0.726052,1.434
0.333186,-0.722046,1.426
0.335433,-0.718546,1.419
0.336687,-0.713022,1.408
0.339091,-0.71003,1.402
0.340241,-0.704506,1.391
0.186726,-0.729964,1.436
0.187315,-0.717273,1.411
0.188445,-0.707124,1.391
0.286817,-0.707296,1.39
0.294377,-0.716492,1.408
0.302671,-0.727216,1.429
0.323829,-0.722372,1.419
0.331407,-0.730562,1.435
0.3344,-0.728571,1.431
0.337135,-0.726072,1.426
0.338169,-0.720009,1.414
0.340349,-0.716493,1.407
0.341023,-0.709922,1.394
0.343111,-0.706406,1.387
0.187524,-0.737004,1.442
0.188926,-0.727312,1.423
0.189683,-0.715575,1.4
0.280613,-0.704992,1.378
0.288298,-0.714749,1.397
0.296087,-0.724508,1.416
0.305464,-0.73785,1.442
0.331915,-0.735594,1.437
0.33468,-0.733081,1.432
0.337182,-0.730058,1.426
0.338696,-0.724987,1.416
0.34064,-0.72094,1.408
0.342051,-0.71587,1.398
0.344399,-0.712849,1.392
0.346464,-0.709316,1.385
0.349251,-0.70732,1.381
0.352273,-0.705837,1.378
0.187184,-0.755367,1.47
0.188323,-0.744081,1.448
0.189875,-0.734851,1.43
0.190651,-0.723051,1.407
0.19144,-0.711765,1.385
0.282482,-0.713462,1.387
0.290605,-0.724302,1.408
0.298217,-0.733601,1.426
0.331962,-0.739612,1.437
0.334728,-0.737086,1.432
0.337704,-0.735077,1.428
0.339224,-0.729979,1.418
0.34069,-0.724882,1.408
0.342837,-0.72133,1.401
0.346183,-0.720353,1.399
0.34902,-0.718347,1.395
0.351582,-0.715827,1.39
0.353351,-0.711763,1.382
0.355078,-0.707699,1.374
0.187953,-0.746545,1.445
0.189098,-0.735716,1.424
0.1904,-0.725919,1.405
0.192152,-0.71819,1.39
0.193541,-0.709427,1.373
0.27672,-0.712122,1.377
0.283945,-0.720952,1.394
0.291057,-0.729266,1.41
0.299722,-0.741202,1.433
0.330163,-0.739493,1.429
0.334077,-0.739543,1.429
0.337992,-0.739594,1.429
0.339754,-0.734987,1.42
0.340984,-0.729346,1.409
0.34289,-0.725258,1.401
0.34599,-0.723759,1.398
0.349075,-0.722261,1.395
0.351891,-0.720246,1.391
0.353664,-0.716161,1.383
0.355652,-0.712594,1.376
0.35682,-0.707474,1.366
0.190705,-0.761462,1.466
0.190712,-0.745901,1.436
0.191234,-0.732936,1.411
0.193003,-0.725166,1.396
0.194126,-0.715317,1.377
0.26767,-0.711733,1.369
0.272599,-0.714889,1.375
0.279169,-0.722206,1.389
0.285817,-0.729525,1.403
0.292749,-0.737365,1.418
0.301437,-0.749367,1.441
0.335063,-0.745629,1.433
0.339463,-0.746722,1.435
