7,32,21,212
x,y,z
1.80378,1.50538,7.906
1.8057,1.48544,7.914
1.80693,1.46491,7.919
1.80748,1.44379,7.921
1.81054,1.42464,7.934
1.812,1.40418,7.94
1.83524,1.31889,7.946
0.943646,0.601539,5.253
0.955176,0.59978,5.238
1.05246,0.598218,5.227
0.944586,0.587792,5.258
0.955035,0.585404,5.237
0.965923,0.58335,5.219
0.97671,0.581296,5.201
0.989493,0.580472,5.194
1.00359,0.58043,5.194
1.01886,0.581058,5.2
1.03515,0.582244,5.211
1.05049,0.582872,5.217
0.75897,0.563452,5.162
0.77107,0.561998,5.149
0.78447,0.561526,5.145
0.796915,0.560398,5.135
0.811198,0.56058,5.137
0.823722,0.559561,5.128
0.838482,0.560069,5.133
0.855592,0.562104,5.152
0.874152,0.565012,5.179
0.944268,0.573253,5.256
0.955988,0.571685,5.242
0.966889,0.569682,5.224
0.97769,0.567678,5.206
0.990296,0.566764,5.198
1.00402,0.566505,5.196
1.01929,0.567118,5.202
1.03499,0.567948,5.21
0.758857,0.549275,5.161
0.772004,0.548602,5.155
0.785726,0.548354,5.153
0.798193,0.547254,5.143
0.811866,0.547006,5.141
0.824883,0.546331,5.135
0.840479,0.547358,5.145
0.85812,0.549662,5.167
0.876722,0.552496,5.194
0.933924,0.561314,5.278
0.945925,0.559892,5.265
0.958217,0.558683,5.254
0.968781,0.556516,5.234
0.979797,0.554668,5.217
0.992052,0.553565,5.207
1.00715,0.554056,5.212
1.02188,0.554334,5.215
1.03722,0.554931,5.221
0.758745,0.535101,5.16
0.772039,0.534549,5.155
0.786066,0.534514,5.155
0.79947,0.534065,5.151
0.813639,0.534134,5.152
0.82765,0.534098,5.152
0.842966,0.534891,5.16
0.860482,0.537032,5.181
0.879292,0.539897,5.209
0.933964,0.546934,5.278
0.946863,0.546067,5.27
0.959898,0.545302,5.263
0.971412,0.543709,5.248
0.981903,0.541597,5.228
0.994569,0.540729,5.22
1.00815,0.540379,5.217
1.02309,0.540753,5.221
1.03726,0.540713,5.221
0.759513,0.521537,5.165
0.772821,0.520999,5.16
0.7861,0.52046,5.155
0.799659,0.520124,5.152
0.814305,0.520493,5.156
0.829935,0.521468,5.166
0.845943,0.522644,5.178
0.863176,0.524526,5.197
0.881185,0.526811,5.22
0.938426,0.535075,5.303
0.948518,0.532615,5.279
0.961031,0.531568,5.269
0.973117,0.530319,5.257
0.985322,0.529171,5.246
0.998228,0.528426,5.239
1.01225,0.528286,5.238
1.02607,0.528045,5.236
1.04226,0.529014,5.246
0.764104,0.510498,5.196
0.774951,0.508304,5.174
0.787201,0.507092,5.162
0.801556,0.507256,5.164
0.816077,0.507517,5.167
0.833022,0.509251,5.185
0.849572,0.510689,5.2
0.866367,0.512226,5.216
0.883079,0.513663,5.231
0.951251,0.519702,5.294
0.962163,0.5178,5.275
0.974265,0.516584,5.263
0.986863,0.515663,5.254
1.00074,0.515429,5.252
