7,32,22,784
x,y,z
0.717292,0.198807,4.051
0.817288,0.198914,4.056
0.708738,0.188412,4.065
0.719963,0.188444,4.066
0.728134,0.187689,4.05
0.736947,0.187118,4.038
0.746803,0.186826,4.032
0.757001,0.186626,4.028
0.768128,0.186658,4.029
0.779258,0.18669,4.03
0.79196,0.187092,4.039
0.805305,0.187633,4.051
0.71067,0.177794,4.076
0.721039,0.177606,4.072
0.728687,0.176764,4.053
0.737691,0.176271,4.042
0.748114,0.176126,4.039
0.758706,0.176026,4.037
0.770048,0.176099,4.039
0.781012,0.176085,4.039
0.793347,0.176376,4.046
0.806115,0.176755,4.055
0.710682,0.166665,4.076
0.722823,0.166898,4.082
0.731937,0.166436,4.071
0.740441,0.165851,4.057
0.749979,0.165511,4.049
0.760787,0.165457,4.048
0.772159,0.165526,4.05
0.783153,0.165513,4.05
0.794145,0.1655,4.05
0.805731,0.165609,4.053
0.661167,0.149376,3.914
0.679704,0.151121,3.96
0.72496,0.156211,4.094
0.734106,0.15578,4.083
0.742644,0.155234,4.069
0.752029,0.154878,4.06
0.762679,0.15479,4.058
0.773887,0.154816,4.059
0.784713,0.154766,4.058
0.796315,0.154868,4.061
0.80813,0.155008,4.065
0.540096,0.1378,3.886
0.550399,0.137721,3.884
0.560401,0.13757,3.88
0.570527,0.137454,3.877
0.623292,0.137406,3.877
0.635801,0.137822,3.889
0.649038,0.138379,3.905
0.662022,0.138865,3.919
0.71646,0.145575,4.109
0.726742,0.145387,4.104
0.735916,0.144987,4.093
0.74448,0.14448,4.079
0.754634,0.144291,4.074
0.765697,0.14428,4.074
0.776759,0.144269,4.074
0.787625,0.144222,4.073
0.799268,0.144317,4.076
0.812714,0.14473,4.088
0.53927,0.126983,3.88
0.549841,0.126975,3.88
0.559977,0.126868,3.877
0.570389,0.126827,3.876
0.580643,0.126753,3.874
0.590885,0.126679,3.872
0.601114,0.126605,3.87
0.611962,0.126661,3.872
0.623784,0.126914,3.88
0.636301,0.127297,3.892
0.649713,0.127844,3.909
0.662539,0.12826,3.922
0.715947,0.134257,4.106
0.727461,0.134312,4.108
0.736646,0.133942,4.097
0.746681,0.133736,4.091
0.756682,0.133529,4.085
0.76646,0.13329,4.078
0.777533,0.13328,4.078
0.789376,0.1334,4.082
0.802416,0.133716,4.092
0.814912,0.133934,4.099
0.540529,0.116648,3.889
0.549282,0.11625,3.876
0.559552,0.116183,3.874
0.569514,0.116055,3.87
0.579752,0.115987,3.868
0.590436,0.116009,3.869
0.601433,0.116091,3.872
0.612287,0.116143,3.874
0.623632,0.116284,3.879
0.636147,0.116636,3.891
0.649722,0.117167,3.909
0.663055,0.117638,3.925
0.679734,0.118678,3.96
0.716131,0.123074,4.107
0.729064,0.123365,4.117
0.740072,0.123325,4.116
0.749429,0.123016,4.106
0.759841,0.122887,4.102
0.769853,0.122697,4.096
0.781547,0.122778,4.099
0.793061,0.122828,4.101
0.805956,0.123088,4.11
0.816712,0.123018,4.108
0.539285,0.105772,3.88
0.549856,0.105766,3.88
0.560137,0.105704,3.878
0.57011,0.105588,3.874
0.580359,0.105526,3.872
0.590749,0.105492,3.871
0.601286,0.105484,3.871
0.611979,0.105504,3.872
0.623318,0.105633,3.877
0.636155,0.106007,3.891
0.64973,0.106489,3.909
0.663739,0.107026,3.929
0.731021,0.112422,4.128
0.741519,0.112304,4.124
0.751811,0.11216,4.119
0.761702,0.11196,4.112
0.77287,0.111951,4.112
0.784797,0.112052,4.116
0.797325,0.112233,4.123
0.8093,0.112333,4.127
0.823878,0.112787,4.144
0.540821,0.0954364,3.891
0.550713,0.0953075,3.886
0.561588,0.0953503,3.888
0.571147,0.0951722,3.881
0.580966,0.0950431,3.876
0.590603,0.0948894,3.87
0.600827,0.0948338,3.868
0.611828,0.0949007,3.871
0.623165,0.0950164,3.876
0.635998,0.0953528,3.89
0.649405,0.0957625,3.907
0.663577,0.0962701,3.928
0.719984,0.101181,4.129
0.733509,0.101492,4.142
0.743505,0.101313,4.135
0.754192,0.101232,4.132
0.765045,0.101175,4.13
0.776825,0.10124,4.133
0.789191,0.101379,4.139
0.800234,0.101347,4.138
0.811465,0.101339,4.138
0.823291,0.101404,4.141
0.542494,0.0850616,3.903
0.551853,0.0848599,3.894
0.56275,0.0848978,3.896
0.572183,0.0847178,3.888
0.581721,0.0845595,3.881
0.591067,0.0843794,3.873
0.600833,0.0842646,3.868
0.611834,0.084324,3.871
0.623493,0.0844704,3.878
0.636986,0.0848564,3.896
0.649578,0.0851115,3.908
0.663753,0.0855626,3.929
0.724351,0.0904489,4.154
0.735641,0.0904421,4.154
0.744951,0.0901957,4.143
0.756025,0.0901669,4.142
