7,32,22,851
x,y,z
1.76051,1.30215,7.365
1.76259,1.26356,7.373
1.75829,1.14038,7.353
0.697419,0.174479,4
0.707581,0.174291,3.996
0.71736,0.174016,3.99
0.799988,0.173036,3.97
0.680894,0.16222,3.967
0.697606,0.163599,4.001
0.708657,0.163627,4.002
0.717733,0.163206,3.992
0.726753,0.162785,3.982
0.735531,0.162322,3.971
0.745939,0.162228,3.969
0.756334,0.162134,3.967
0.767296,0.162162,3.968
0.778458,0.162231,3.97
0.790026,0.162381,3.974
0.679704,0.151121,3.96
0.700059,0.153208,4.015
0.7092,0.152815,4.005
0.717745,0.152308,3.992
0.727313,0.152029,3.985
0.736284,0.151636,3.975
0.747455,0.1517,3.977
0.757681,0.151574,3.974
0.770016,0.151867,3.982
0.782392,0.15216,3.99
0.795605,0.152606,4.002
0.654421,0.13727,3.874
0.701639,0.142564,4.024
0.711513,0.142341,4.018
0.720273,0.141905,4.006
0.729697,0.141611,3.998
0.738889,0.141281,3.989
0.750286,0.141376,3.992
0.760743,0.141294,3.99
0.772348,0.141425,3.994
0.784169,0.14159,3.999
0.797406,0.142004,4.011
0.811512,0.142559,4.027
0.628454,0.125727,3.844
0.641735,0.126274,3.861
0.65443,0.12669,3.874
0.705485,0.132295,4.046
0.714357,0.131893,4.034
0.722621,0.131392,4.019
0.731715,0.131055,4.009
0.741122,0.130784,4.001
0.752364,0.130839,4.003
0.763423,0.130861,4.004
0.776033,0.131145,4.013
0.788298,0.131363,4.02
0.80199,0.13181,4.034
0.814143,0.131996,4.04
0.522164,0.114946,3.832
0.533441,0.115118,3.838
0.542622,0.114841,3.829
0.552185,0.114653,3.823
0.562156,0.114556,3.82
0.572408,0.114518,3.819
0.5825,0.11445,3.817
0.592424,0.114352,3.814
0.60391,0.114554,3.821
0.615915,0.114846,3.831
0.628953,0.115317,3.847
0.642408,0.115848,3.865
0.654777,0.116169,3.876
0.707762,0.121636,4.059
0.716846,0.121297,4.048
0.725867,0.120958,4.037
0.734462,0.120559,4.024
0.743911,0.12031,4.016
0.754441,0.120241,4.014
0.765912,0.120321,4.017
0.778557,0.120581,4.026
0.791053,0.120811,4.034
0.804584,0.121191,4.047
0.523943,0.104825,3.845
0.534282,0.104791,3.844
0.543479,0.104539,3.835
0.552482,0.104259,3.825
0.56231,0.104143,3.821
0.572865,0.104164,3.822
0.583271,0.104156,3.822
0.593519,0.104122,3.821
0.604866,0.104278,3.827
0.617048,0.10457,3.838
0.629615,0.104917,3.851
0.643081,0.1054,3.869
0.656475,0.105855,3.886
0.707945,0.110578,4.06
0.71774,0.110379,4.053
0.725696,0.109908,4.036
0.735749,0.109763,4.031
0.745772,0.109619,4.026
0.75633,0.109556,4.024
0.767256,0.109547,4.024
0.779727,0.109756,4.032
0.792631,0.11002,4.042
0.806781,0.110446,4.058
0.5354,0.0944798,3.852
0.544761,0.0942774,3.844
0.553788,0.0940259,3.834
0.563347,0.0938725,3.828
0.573322,0.0937925,3.825
0.58343,0.093737,3.823
0.593992,0.093755,3.824
0.605664,0.0939445,3.832
0.617859,0.0942075,3.843
0.630113,0.0944703,3.854
0.643089,0.0948311,3.869
0.657496,0.0953878,3.892
0.711266,0.099956,4.079
0.720227,0.0996544,4.067
0.729121,0.0993527,4.055
0.738495,0.0991246,4.046
0.748188,0.0989454,4.039
0.758781,0.0988887,4.037
0.769361,0.0988319,4.035
0.782056,0.0990445,4.044
0.79362,0.09911,4.047
0.805795,0.099249,4.053
0.529406,0.0846747,3.885
0.536379,0.0841026,3.859
0.546043,0.0839664,3.853
0.554516,0.0836557,3.839
0.563795,0.0834758,3.831
0.573627,0.083383,3.827
0.583894,0.0833554,3.826
0.59462,0.0833932,3.828
0.605986,0.083518,3.834
0.618509,0.0837952,3.847
0.630773,0.0840287,3.858
0.643261,0.0842839,3.87
0.657502,0.0847568,3.892
0.714935,0.0892731,4.1
0.72413,0.0890269,4.089
0.732005,0.0886282,4.071
0.741605,0.0884472,4.063
0.751159,0.0882662,4.055
0.76236,0.088281,4.056
0.773373,0.0882741,4.056
0.785157,0.0883541,4.06
0.797157,0.0884558,4.065
0.809182,0.0885575,4.07
0.524369,0.0733485,3.848
0.537079,0.0736487,3.864
0.546898,0.0735486,3.859
0.555822,0.0733341,3.848
0.564536,0.0731005,3.836
0.573633,0.072924,3.827
0.583594,0.0728618,3.824
0.594159,0.0728758,3.825
0.605517,0.0729849,3.831
0.618032,0.0732274,3.844
0.630942,0.0735078,3.859
0.643267,0.073712,3.87
0.655988,0.0739541,3.883
0.717905,0.078399,4.117
0.728387,0.0783169,4.113
0.737406,0.0780825,4.101
0.746357,0.077848,4.089
0.756167,0.0777087,4.082
0.766689,0.0776455,4.079
0.777956,0.0776584,4.08
0.789999,0.0777473,4.085
0.801478,0.0777792,4.087
0.811774,0.0776968,4.083
