7,41,1,136
x,y,z
1.78903,1.36398,7.485
0.638078,0.125555,3.839
0.67131,0.125886,3.85
0.681419,0.125811,3.848
0.689358,0.125344,3.834
0.635261,0.114559,3.822
0.668405,0.1167,3.894
0.67376,0.115792,3.864
0.683553,0.115664,3.86
0.691884,0.115295,3.848
0.699601,0.114837,3.833
0.707975,0.114499,3.822
0.717039,0.11428,3.815
0.726825,0.114181,3.812
0.736206,0.114022,3.807
0.746931,0.114073,3.809
0.757268,0.114064,3.809
0.768408,0.114175,3.813
0.779363,0.114255,3.816
0.596332,0.102807,3.773
0.60917,0.103235,3.789
0.621767,0.103609,3.803
0.635269,0.104119,3.822
0.667041,0.105847,3.886
0.675163,0.105458,3.872
0.684801,0.105314,3.867
0.693691,0.105061,3.858
0.701252,0.104617,3.842
0.70928,0.104255,3.829
0.717423,0.10392,3.817
0.727596,0.103885,3.816
0.737956,0.103876,3.816
0.749489,0.104031,3.822
0.76006,0.10405,3.823
0.770633,0.104069,3.824
0.78264,0.104278,3.832
0.505991,0.0929464,3.789
0.514683,0.0926462,3.777
0.523864,0.092444,3.769
0.53314,0.0922663,3.762
0.542811,0.0921621,3.758
0.552604,0.0920823,3.755
0.563279,0.0921496,3.758
0.57351,0.0921433,3.758
0.584827,0.0923085,3.765
0.596022,0.0924491,3.771
0.608373,0.0927612,3.784
0.621447,0.0931712,3.801
0.637936,0.0940713,3.838
0.667735,0.0953317,3.89
0.675519,0.0949325,3.874
0.685517,0.0948517,3.871
0.694238,0.0945995,3.861
0.70199,0.0942247,3.846
0.709843,0.0938744,3.832
0.718183,0.0935976,3.821
0.728748,0.0936147,3.822
0.739511,0.0936563,3.824
0.751066,0.0937958,3.83
0.761459,0.0937882,3.83
0.772657,0.0938786,3.834
0.783465,0.0939199,3.836
0.508133,0.0829364,3.805
0.516324,0.0825824,3.789
0.525676,0.0824245,3.782
0.534563,0.0822012,3.772
0.543827,0.0820432,3.765
0.553493,0.0819505,3.761
0.563435,0.0819014,3.759
0.573974,0.0819393,3.761
0.584212,0.0819336,3.761
0.595554,0.0820803,3.768
0.607897,0.0823576,3.781
0.621781,0.0828308,3.803
0.640103,0.0838701,3.851
0.676747,0.0845046,3.881
0.686409,0.0843894,3.876
0.695144,0.0841652,3.866
0.703639,0.0839192,3.855
0.711517,0.083608,3.841
0.719505,0.0833185,3.828
0.729518,0.0832684,3.826
0.740871,0.0833706,3.831
0.752054,0.083451,3.835
0.763057,0.0835095,3.838
0.774478,0.0836115,3.843
0.78674,0.0838006,3.852
0.505601,0.0721713,3.786
0.516465,0.0722429,3.79
0.526376,0.0721811,3.787
0.535277,0.0719858,3.777
0.544555,0.0718476,3.77
0.554087,0.0717475,3.765
0.56419,0.0717236,3.764
0.575048,0.0717948,3.768
0.585926,0.071866,3.772
0.597298,0.0719943,3.779
0.609511,0.0722177,3.791
0.622604,0.0725363,3.808
0.639112,0.0732358,3.845
0.680415,0.0743048,3.902
0.688718,0.0740517,3.889
0.696768,0.0737794,3.875
0.705106,0.0735453,3.863
0.713376,0.0733111,3.851
0.721579,0.073077,3.839
0.731049,0.072976,3.834
0.742038,0.0730273,3.837
0.754217,0.0731928,3.846
0.765847,0.073301,3.852
0.776902,0.0733522,3.855
0.78981,0.0735745,3.867
0.507208,0.062016,3.798
0.516878,0.0619304,3.793
0.527214,0.0619264,3.793
0.536273,0.0617754,3.784
0.545426,0.0616407,3.776
0.55468,0.0615223,3.769
0.564494,0.0614692,3.766
0.575358,0.0615302,3.77
0.586552,0.0616238,3.776
0.598726,0.0618153,3.788
0.611766,0.0620883,3.805
0.624571,0.0623285,3.82
0.642109,0.0630255,3.863
0.684779,0.0640554,3.927
0.691379,0.0636754,3.904
0.699291,0.0634259,3.889
0.707484,0.0632089,3.876
0.715604,0.062992,3.863
0.723652,0.0627751,3.85
0.732199,0.0626071,3.84
0.743397,0.0626674,3.844
0.755399,0.0627928,3.852
0.767642,0.0629344,3.861
0.777512,0.0628804,3.858
0.508814,0.0517948,3.81
0.517563,0.0516284,3.798
0.52694,0.0515299,3.791
0.535994,0.0514042,3.782
0.54543,0.0513193,3.776
0.554684,0.0512207,3.769
