7,41,3,54
x,y,z
1.57578,0.553281,5.091
1.59014,0.553462,5.093
1.60419,0.553534,5.094
1.57798,0.540194,5.098
1.59298,0.540581,5.102
1.60643,0.54044,5.101
1.57956,0.526861,5.103
1.59583,0.527651,5.111
1.6093,0.527513,5.11
1.58269,0.514003,5.113
1.59774,0.51437,5.117
1.60965,0.513732,5.111
1.58304,0.500209,5.114
1.59683,0.500175,5.114
1.60937,0.49975,5.11
1.58431,0.486695,5.118
1.5978,0.486566,5.117
1.58682,0.473527,5.126
1.60034,0.473402,5.125
1.61258,0.472907,5.12
1.58716,0.459687,5.127
1.60255,0.460103,5.132
1.61451,0.459534,5.126
1.5875,0.445841,5.128
1.60321,0.446332,5.134
1.61706,0.446301,5.134
1.62836,0.445574,5.126
1.58753,0.431905,5.128
1.60355,0.432464,5.135
1.61646,0.432181,5.132
1.62903,0.431814,5.128
1.59066,0.418783,5.138
1.60389,0.41859,5.136
1.61743,0.418479,5.135
1.63001,0.418124,5.131
1.59286,0.405369,5.145
1.60549,0.405025,5.141
1.61904,0.404918,5.14
1.63322,0.404969,5.141
1.59289,0.391385,5.145
1.60551,0.391052,5.141
1.62127,0.391481,5.147
1.63547,0.39153,5.148
1.59199,0.377179,5.142
1.60773,0.377592,5.148
1.62287,0.377858,5.152
1.63804,0.378125,5.156
0.457669,-0.382408,2.338
0.464009,-0.382383,2.338
0.469342,-0.38154,2.333
0.458231,-0.389256,2.341
0.464182,-0.388898,2.339
0.469719,-0.388208,2.335
0.474418,-0.386852,2.327
0.449733,-0.393779,2.33
0.458988,-0.396288,2.345
0.464752,-0.395756,2.342
0.469895,-0.394716,2.336
0.474596,-0.393339,2.328
0.478428,-0.391286,2.316
0.483239,-0.390078,2.309
0.450673,-0.400963,2.335
0.458963,-0.402655,2.345
0.464528,-0.401942,2.341
0.469266,-0.400543,2.333
0.474367,-0.399487,2.327
0.478815,-0.397916,2.318
0.483632,-0.396689,2.311
0.48841,-0.395462,2.304
0.493794,-0.394749,2.3
0.499154,-0.394037,2.296
0.56106,-0.393608,2.295
0.450454,-0.407127,2.334
0.459328,-0.409369,2.347
0.465097,-0.40882,2.344
0.470044,-0.407573,2.337
0.47536,-0.406675,2.332
0.480029,-0.405254,2.324
0.484234,-0.403484,2.314
0.488596,-0.401889,2.305
0.493768,-0.400991,2.3
0.499346,-0.400443,2.297
0.504907,-0.399894,2.294
0.510674,-0.399519,2.292
0.516429,-0.399145,2.29
0.522172,-0.39877,2.288
0.527904,-0.398395,2.286
0.534092,-0.39837,2.286
0.540988,-0.398867,2.289
0.54766,-0.399189,2.291
0.555067,-0.400034,2.296
0.561768,-0.400357,2.298
