7,42,5,402
x,y,z
1.76364,1.50785,7.918
1.78554,1.50814,7.92
1.80675,1.50785,7.919
1.82796,1.50757,7.918
1.76396,1.48657,7.919
1.78653,1.48741,7.924
1.80775,1.48713,7.923
1.83059,1.48817,7.929
1.76405,1.46509,7.919
1.78752,1.46666,7.928
1.8099,1.46731,7.932
1.83114,1.46703,7.931
1.76414,1.44361,7.919
1.78942,1.44662,7.936
1.81113,1.44671,7.937
1.83424,1.44789,7.944
1.7649,1.42267,7.922
1.79064,1.42599,7.941
1.81396,1.42733,7.949
1.83617,1.42778,7.952
1.76566,1.4017,7.925
1.79434,1.40727,7.957
1.81725,1.40824,7.963
1.83788,1.40745,7.959
1.7942,1.38551,7.956
1.8178,1.38699,7.965
1.8382,1.38602,7.96
1.79452,1.36409,7.957
1.81857,1.36589,7.968
1.79438,1.34233,7.956
1.8182,1.34392,7.966
0.817295,0.670203,5.459
0.831689,0.669793,5.456
0.919006,0.668306,5.446
0.936033,0.669856,5.459
0.835542,0.657933,5.481
0.847503,0.655611,5.462
0.859357,0.653288,5.443
0.873997,0.653126,5.442
0.889609,0.653683,5.447
0.904913,0.654,5.45
0.92175,0.655396,5.462
0.938821,0.656912,5.475
0.943592,0.649909,5.417
0.836955,0.644058,5.49
0.849251,0.642022,5.473
0.861136,0.639753,5.454
0.875806,0.639594,5.453
0.892101,0.640607,5.462
0.908609,0.641737,5.472
0.925506,0.643102,5.484
0.942638,0.644582,5.497
0.943667,0.625383,5.334
0.953663,0.622409,5.309
1.02301,0.620547,5.295
1.03934,0.621674,5.305
0.838367,0.630131,5.499
0.850998,0.628372,5.484
0.863387,0.626499,5.468
0.878256,0.626458,5.468
0.894593,0.627447,5.477
0.912305,0.629353,5.494
0.926224,0.628623,5.488
0.943356,0.610629,5.332
0.954425,0.60841,5.313
0.965935,0.606535,5.297
0.979391,0.60592,5.292
0.993005,0.605419,5.288
1.00793,0.605719,5.291
1.02383,0.606591,5.299
1.04076,0.608035,5.312
0.839931,0.616266,5.509
0.853676,0.615332,5.501
0.866428,0.613726,5.487
0.881028,0.613462,5.485
0.899045,0.615546,5.504
0.916664,0.617294,5.52
0.929304,0.615687,5.506
0.932948,0.608265,5.44
0.935185,0.600173,5.368
0.943221,0.595995,5.331
0.953928,0.593605,5.31
0.966524,0.592446,5.3
0.979804,0.591733,5.294
0.993236,0.591132,5.289
1.00816,0.591424,5.292
1.02523,0.592946,5.306
1.04393,0.595361,5.328
0.843782,0.603981,5.534
0.856509,0.602305,5.519
0.869942,0.601175,5.509
0.885726,0.601681,5.514
0.902842,0.603059,5.527
0.91903,0.603782,5.534
0.934578,0.604068,5.537
0.933833,0.584678,5.36
0.94397,0.58191,5.335
0.953969,0.579142,5.31
0.966748,0.57812,5.301
0.98003,0.577424,5.295
0.994217,0.577274,5.294
1.00897,0.57745,5.296
1.02643,0.579152,5.312
1.04476,0.58129,5.332
0.848381,0.602877,5.665
0.845955,0.590387,5.548
0.859186,0.589072,5.536
0.872191,0.587651,5.523
0.887693,0.587931,5.526
0.903046,0.588104,5.528
0.92123,0.590086,5.547
0.935463,0.589514,5.542
0.934047,0.570181,5.361
0.944364,0.567589,5.337
0.955806,0.565741,5.32
0.967701,0.564212,5.306
0.980812,0.563427,5.299
0.994821,0.563174,5.297
1.00939,0.563239,5.298
1.02551,0.564155,5.307
1.04343,0.566027,5.325
0.849958,0.57796,5.574
0.862328,0.576056,5.556
0.875072,0.574463,5.541
0.889017,0.573699,5.534
0.905862,0.574801,5.545
0.924923,0.57725,5.569
0.942086,0.578454,5.581
0.945289,0.553566,5.342
0.957463,0.55218,5.329
0.968288,0.550068,5.309
0.981407,0.549303,5.302
0.99505,0.548849,5.298
1.00962,0.548913,5.299
1.02593,0.549908,5.309
1.04445,0.552042,5.33
0.853654,0.565187,5.598
0.865004,0.562626,5.573
0.877795,0.561075,5.558
0.892429,0.560734,5.555
0.911782,0.563321,5.581
0.930609,0.565503,5.603
0.947696,0.566574,5.614
0.945858,0.539313,5.345
0.958221,0.538064,5.333
0.969603,0.53631,5.316
0.982927,0.535666,5.31
0.995465,0.534618,5.3
1.01099,0.535184,5.306
1.02752,0.536254,5.317
0.857198,0.552182,5.621
0.868455,0.549592,5.595
0.881148,0.547984,5.579
0.896643,0.548144,5.581
0.913127,0.548893,5.589
0.930647,0.55023,5.603
0.950099,0.552647,5.628
0.94625,0.524943,5.347
0.958618,0.523727,5.335
0.969642,0.521825,5.316
0.983706,0.52159,5.314
0.997382,0.521159,5.31
1.01427,0.522397,5.323
1.03065,0.52334,5.333
0.859216,0.538096,5.634
0.871751,0.536342,5.616
0.885607,0.535446,5.607
0.900375,0.535124,5.604
0.915287,0.534897,5.602
0.931017,0.535146,5.605
0.949292,0.536828,5.623
0.949119,0.511897,5.363
0.960273,0.510047,5.344
0.971685,0.508387,5.327
0.98467,0.507587,5.319
0.998922,0.507454,5.318
1.01545,0.508466,5.329
1.03088,0.508905,5.334
0.858336,0.522174,5.628
0.872717,0.521583,5.622
0.887222,0.521084,5.617
0.902178,0.520863,5.615
0.917121,0.520642,5.613
0.934209,0.521627,5.624
0.94916,0.521405,5.622
0.950217,0.497835,5.369
0.961567,0.49613,5.351
0.972817,0.494425,5.333
0.984891,0.493184,5.32
0.999147,0.493055,5.319
1.01511,0.49376,5.327
1.03053,0.494186,5.332
1.05225,0.497578,5.369
0.949367,0.482749,5.364
0.961063,0.481274,5.348
0.973582,0.480249,5.337
0.985298,0.478864,5.322
0.999183,0.478558,5.319
1.014,0.478703,5.321
1.03038,0.479566,5.331
0.940753,0.471125,5.398
0.946923,0.466902,5.35
0.95948,0.465909,5.339
0.972704,0.465264,5.332
0.985703,0.464531,5.324
0.999782,0.464322,5.322
1.01423,0.464288,5.322
1.02983,0.464776,5.328
0.946957,0.452315,5.35
0.959694,0.451436,5.34
0.972738,0.450727,5.332
0.986662,0.45044,5.329
1.00151,0.450576,5.331
1.01674,0.45088,5.335
1.03219,0.451268,5.34
0.935938,0.439394,5.37
0.947166,0.437808,5.351
0.960265,0.437121,5.343
0.973136,0.436353,5.334
0.98614,0.435666,5.326
1.00135,0.43596,5.33
1.01696,0.436418,5.336
1.03435,0.437612,5.351
0.972803,0.421649,5.332
0.986357,0.421223,5.327
1.00138,0.421428,5.33
