7,42,4,318
x,y,z
1.67859,1.48731,7.921
1.68419,1.47064,7.947
1.68891,1.40967,7.968
1.68561,1.38526,7.952
1.68994,1.36711,7.972
1.03046,0.882658,6.109
1.04671,0.882312,6.107
1.06017,0.879655,6.089
1.07317,0.876708,6.069
1.08623,0.873906,6.05
1.1032,0.874282,6.053
1.12259,0.876534,6.069
1.14357,0.879942,6.093
0.976582,0.848146,5.982
1.03271,0.867885,6.122
1.04763,0.866411,6.112
1.06231,0.864796,6.101
1.07534,0.861904,6.081
1.09096,0.861139,6.076
1.10837,0.86179,6.081
1.12894,0.86485,6.103
0.878597,0.831761,5.979
0.891718,0.82879,5.958
0.904571,0.82568,5.936
0.919162,0.824238,5.926
0.937485,0.826135,5.94
0.958288,0.830116,5.969
0.977941,0.832984,5.99
1.03749,0.855125,6.15
1.05231,0.85354,6.139
1.06498,0.850286,6.116
1.07805,0.84745,6.096
1.09245,0.845725,6.084
1.1117,0.847754,6.099
1.1314,0.85006,6.116
0.865407,0.818401,6
0.880703,0.817397,5.993
0.893115,0.813802,5.967
0.90523,0.810071,5.94
0.920453,0.809203,5.934
0.938956,0.811198,5.949
0.95818,0.813738,5.968
0.975055,0.814232,5.972
1.03771,0.838529,6.151
1.05339,0.837656,6.145
1.06713,0.835284,6.128
1.08165,0.833593,6.116
1.09664,0.832311,6.107
1.11522,0.833754,6.118
1.13516,0.83615,6.136
0.881045,0.801352,5.995
0.894062,0.798363,5.973
0.906651,0.795106,5.949
0.92283,0.795057,5.949
0.940269,0.796077,5.957
0.957909,0.797229,5.966
0.975759,0.798515,5.976
1.03945,0.823128,6.161
1.05482,0.822005,6.153
1.06927,0.820214,6.14
1.08382,0.818556,6.128
1.09741,0.816231,6.111
1.1151,0.816977,6.117
1.13318,0.817989,6.125
0.883738,0.787387,6.013
0.896205,0.783935,5.987
0.9099,0.781662,5.97
0.924896,0.780566,5.962
0.942371,0.781564,5.97
0.959084,0.781907,5.973
0.97728,0.783428,5.985
1.04035,0.807015,6.166
1.05573,0.805915,6.158
1.07107,0.804815,6.15
1.08689,0.804106,6.145
1.1025,0.803267,6.139
1.11953,0.803474,6.141
1.13823,0.804858,6.152
0.884079,0.771271,6.015
0.897899,0.769045,5.998
0.911929,0.767074,5.983
0.927581,0.766514,5.979
0.944945,0.767363,5.986
0.962666,0.768467,5.995
1.04563,0.794206,6.197
1.05887,0.791462,6.176
1.07373,0.789999,6.165
1.08888,0.788793,6.156
1.1056,0.788739,6.156
1.1225,0.788813,6.157
1.13958,0.789015,6.159
0.869488,0.756443,6.027
0.885007,0.755644,6.021
0.898695,0.753339,6.003
0.913805,0.752288,5.995
0.929956,0.752116,5.994
0.94894,0.754201,6.011
0.966729,0.755282,6.02
1.04855,0.779469,6.214
1.06218,0.777034,6.195
1.07622,0.774975,6.179
1.09071,0.773292,6.166
1.10871,0.774117,6.173
1.12547,0.774063,6.173
1.14204,0.773884,6.172
0.867225,0.738062,6.011
0.884759,0.738999,6.019
0.89904,0.737235,6.005
0.914462,0.736453,5.999
0.93202,0.737388,6.007
0.950882,0.739305,6.023
0.969347,0.740853,6.036
1.02989,0.761251,6.203
1.04692,0.761323,6.204
1.06223,0.760168,6.195
1.0761,0.758031,6.178
1.092,0.757366,6.173
1.10804,0.756823,6.169
1.12625,0.757752,6.177
1.14506,0.759048,6.188
0.870443,0.724328,6.033
0.885245,0.722964,6.022
0.900283,0.721839,6.013
0.916794,0.721914,6.014
0.933928,0.722468,6.019
0.952192,0.723862,6.031
0.968913,0.724055,6.033
0.988744,0.726528,6.054
1.03293,0.74652,6.221
1.04663,0.74419,6.202
1.06125,0.74258,6.189
1.07615,0.74121,6.178
1.0924,0.7408,6.175
1.10899,0.740628,6.174
1.12576,0.740577,6.174
1.14733,0.743644,6.2
0.871497,0.708713,6.04
0.884701,0.706088,6.018
0.901076,0.706044,6.018
0.918059,0.706469,6.022
0.934595,0.706541,6.023
0.951607,0.706965,6.027
0.96896,0.707623,6.033
1.03298,0.729578,6.221
1.04668,0.7273,6.202
1.06147,0.725844,6.19
1.07533,0.723801,6.173
1.09334,0.724572,6.18
1.1094,0.724053,6.176
1.1269,0.724471,6.18
0.872838,0.693286,6.049
0.887537,0.691868,6.037
0.903216,0.691252,6.032
0.919627,0.691208,6.032
0.93557,0.69082,6.029
0.952916,0.691463,6.035
0.971254,0.692793,6.047
0.890961,0.677989,6.06
0.905655,0.676604,6.048
0.920281,0.675219,6.036
0.935459,0.674281,6.028
0.952486,0.674684,6.032
0.971299,0.676318,6.047
0.936278,0.6584,6.033
0.953635,0.659011,6.039
