7,38,8,477
x,y,z
1.70167,1.51022,7.929
1.72358,1.51051,7.931
1.70069,1.48778,7.924
1.7252,1.49032,7.938
1.70057,1.4661,7.923
1.72529,1.46879,7.938
1.7071,1.45008,7.953
1.71363,1.43389,7.983
1.71476,1.36959,7.987
1.71506,1.34808,7.988
1.13475,0.873154,6.046
1.03803,0.858473,6.056
1.05326,0.857425,6.049
1.06526,0.853825,6.024
1.08019,0.852635,6.016
1.09834,0.853996,6.026
1.11692,0.855639,6.038
1.14306,0.862949,6.09
0.870661,0.824248,5.925
0.98144,0.822224,5.913
1.04065,0.844085,6.071
1.05453,0.841945,6.056
1.0678,0.839387,6.038
1.0824,0.837941,6.028
1.09894,0.838024,6.029
1.11772,0.839774,6.042
0.880841,0.802619,5.885
0.894105,0.800115,5.867
0.908199,0.79843,5.855
0.923015,0.797426,5.848
0.941161,0.799285,5.862
0.958728,0.800597,5.872
0.982156,0.806681,5.917
1.02033,0.824488,6.048
1.03985,0.826887,6.066
1.05581,0.826424,6.063
1.07015,0.824734,6.051
1.0855,0.823861,6.045
1.10137,0.823397,6.042
1.11814,0.823613,6.044
0.868259,0.789722,5.908
0.879991,0.785798,5.879
0.894458,0.784414,5.869
0.909024,0.783163,5.86
0.924485,0.782713,5.857
0.941211,0.783332,5.862
0.960085,0.785687,5.88
0.981875,0.790313,5.915
1.04025,0.81065,6.068
1.05708,0.810863,6.07
1.07233,0.809874,6.063
1.08718,0.808617,6.054
1.10179,0.807227,6.044
1.11986,0.808374,6.053
0.883032,0.772413,5.899
0.89603,0.769747,5.879
0.909693,0.767735,5.864
0.925007,0.767163,5.86
0.942224,0.768162,5.868
0.960624,0.770076,5.883
0.982922,0.775,5.921
1.04219,0.795576,6.079
1.05905,0.795785,6.081
1.07433,0.794816,6.074
1.08867,0.793192,6.062
1.10294,0.791568,6.05
1.12066,0.792429,6.057
0.885624,0.758531,5.916
0.898211,0.755535,5.893
0.911136,0.752924,5.873
0.926318,0.752236,5.868
0.943397,0.753085,5.875
0.961817,0.754959,5.89
0.983636,0.759396,5.925
1.04464,0.780825,6.093
1.06084,0.780517,6.091
1.07615,0.779567,6.084
1.09141,0.778617,6.077
1.10609,0.777283,6.067
1.11886,0.774667,6.047
0.884472,0.741417,5.908
0.898105,0.739363,5.892
0.911804,0.737435,5.877
0.927628,0.737263,5.876
0.944729,0.738094,5.883
0.963335,0.740053,5.899
0.987836,0.746402,5.95
1.04692,0.76587,6.106
1.06281,0.765317,6.102
1.07939,0.765265,6.102
1.0956,0.764962,6.1
1.11307,0.765536,6.105
1.12946,0.765358,6.104
0.884068,0.724958,5.905
0.896931,0.722335,5.884
0.911695,0.721308,5.876
0.927359,0.721016,5.874
0.945579,0.722688,5.888
0.965016,0.725218,5.909
1.02667,0.746598,6.084
1.04714,0.74937,6.107
1.0646,0.749933,6.112
1.08156,0.750127,6.114
1.09942,0.750934,6.121
1.11714,0.751618,6.127
1.14284,0.757576,6.176
0.868927,0.709638,5.911
0.883963,0.708754,5.904
0.897739,0.706909,5.889
0.912671,0.706024,5.882
0.928194,0.705618,5.879
0.945626,0.706653,5.888
0.966206,0.709967,5.916
0.994242,0.71856,5.988
1.02824,0.731111,6.093
1.04805,0.733342,6.112
1.06587,0.734132,6.119
1.08338,0.734681,6.124
1.10217,0.73607,6.136
1.11974,0.736619,6.141
0.869265,0.693768,5.913
0.884456,0.693021,5.907
0.898697,0.69157,5.895
0.913802,0.690822,5.889
0.929029,0.690191,5.884
0.946795,0.691437,5.895
0.966906,0.694323,5.92
0.998108,0.704949,6.011
1.04999,0.717988,6.123
1.06697,0.718173,6.125
1.08431,0.718593,6.129
1.10276,0.719715,6.139
1.12162,0.721072,6.151
0.874747,0.681897,5.95
0.884199,0.676698,5.905
0.898283,0.675165,5.892
0.913535,0.674549,5.887
0.929547,0.674506,5.887
0.94684,0.675378,5.895
0.968421,0.679229,5.929
1.0033,0.692128,6.042
1.05278,0.703144,6.139
1.06963,0.703211,6.14
1.08472,0.702131,6.131
1.10281,0.702998,6.139
1.1213,0.704094,6.149
0.884391,0.660718,5.906
0.897868,0.658775,5.889
0.912802,0.65795,5.882
0.929116,0.65813,5.884
0.948008,0.660101,5.902
0.968466,0.663076,5.929
1.00468,0.676563,6.05
0.869977,0.645864,5.917
0.883234,0.643749,5.898
0.896995,0.642071,5.883
0.912534,0.641702,5.88
0.929475,0.642315,5.886
0.947891,0.64391,5.901
0.969163,0.647358,5.933
0.881478,0.626396,5.886
0.896578,0.625717,5.88
0.912885,0.625889,5.882
0.929832,0.626487,5.888
0.948415,0.628148,5.904
0.968716,0.630872,5.93
0.884213,0.612216,5.904
0.897533,0.610311,5.886
0.913857,0.610478,5.888
0.930662,0.610957,5.893
