7,38,14,154
x,y,z
1.35822,0.0584201,3.602
1.35445,0.0485026,3.592
1.36073,0.0483788,3.583
1.36542,0.0482011,3.57
1.35219,0.0386826,3.586
1.35465,0.0384758,3.567
1.35816,0.0383015,3.551
1.36774,0.0382998,3.551
1.35069,0.0289113,3.582
1.35086,0.0287081,3.557
1.35242,0.0285373,3.536
1.36158,0.028528,3.535
1.35257,0.0192098,3.587
1.352,0.0190643,3.56
1.35357,0.018951,3.539
1.34805,0.00943634,3.575
1.3482,0.00936991,3.55
1.35013,0.00931669,3.53
1.34353,-0.000271978,3.563
1.34174,-0.000269676,3.533
1.34669,-0.000268747,3.521
1.36043,-0.000269575,3.532
1.37966,-0.000271472,3.557
1.34089,-0.00992908,3.556
1.34099,-0.0098588,3.531
1.34286,-0.00980251,3.511
1.3558,-0.0098272,3.52
1.3781,-0.00991891,3.553
1.3439,-0.0196308,3.564
1.3539,-0.0196353,3.565
1.3551,-0.0195133,3.543
1.3612,-0.0194628,3.534
1.3781,-0.0195667,3.553
1.35408,-0.0295321,3.591
1.36871,-0.0296376,3.604
1.37499,-0.0295623,3.595
1.38238,-0.0295116,3.589
1.39827,-0.0296419,3.605
1.41464,-0.0297805,3.622
1.36351,-0.0395583,3.616
1.37706,-0.0396658,3.626
1.38723,-0.0396749,3.627
1.39856,-0.0397169,3.631
1.40719,-0.0396824,3.628
1.41816,-0.0397136,3.631
1.36954,-0.0495972,3.632
1.38086,-0.0496495,3.636
1.39143,-0.0496745,3.638
1.40163,-0.049686,3.639
1.40952,-0.0496156,3.634
1.41933,-0.0496136,3.634
1.37255,-0.0595921,3.64
1.38389,-0.0596547,3.644
1.39296,-0.0596193,3.642
1.40202,-0.0595839,3.64
1.41029,-0.0595159,3.636
1.42089,-0.0595463,3.638
1.3733,-0.0695158,3.642
1.38427,-0.0695698,3.645
1.39296,-0.0695094,3.642
1.40317,-0.0695254,3.643
1.41262,-0.0695034,3.642
1.4244,-0.069596,3.647
1.37292,-0.0793849,3.641
1.38426,-0.0794684,3.645
1.39448,-0.0794866,3.646
1.40509,-0.0795267,3.648
1.41455,-0.0795016,3.647
1.42518,-0.079542,3.649
1.43306,-0.0794299,3.644
1.37254,-0.0892485,3.64
1.38464,-0.0893914,3.646
1.39601,-0.0894854,3.65
1.40624,-0.0895061,3.651
1.41532,-0.0894533,3.649
1.42635,-0.0895232,3.652
1.43424,-0.0893972,3.647
1.37367,-0.0992155,3.643
1.38616,-0.0994015,3.65
1.39677,-0.0994515,3.652
1.40663,-0.0994472,3.652
1.41532,-0.0993613,3.649
1.42673,-0.0994662,3.653
1.43463,-0.0993263,3.648
1.3763,-0.109318,3.65
1.38805,-0.109463,3.655
1.39753,-0.109428,3.654
1.40816,-0.109483,3.656
1.41764,-0.109449,3.655
1.42829,-0.109504,3.657
1.43581,-0.109321,3.651
1.37894,-0.119459,3.657
1.38994,-0.119552,3.66
1.39905,-0.119481,3.658
1.4097,-0.119541,3.66
1.4188,-0.119471,3.658
1.42985,-0.119564,3.661
1.43698,-0.119331,3.654
1.37855,-0.129355,3.656
1.38994,-0.129491,3.66
1.40096,-0.129591,3.663
1.41162,-0.129656,3.665
1.42151,-0.129651,3.665
1.43063,-0.129575,3.663
1.43698,-0.129252,3.654
0.394951,-0.577003,1.756
0.383883,-0.579457,1.749
0.390402,-0.582097,1.757
0.396964,-0.584736,1.765
0.26974,-0.583821,1.747
0.377613,-0.581862,1.742
0.38497,-0.585859,1.754
0.391058,-0.587852,1.76
0.396953,-0.589512,1.765
0.271117,-0.59157,1.756
0.273995,-0.587514,1.744
0.277607,-0.585144,1.737
0.372452,-0.585912,1.74
0.37912,-0.588932,1.749
0.386276,-0.592625,1.76
0.391936,-0.593962,1.764
0.27571,-0.59596,1.755
0.278394,-0.591533,1.742
0.281819,-0.588804,1.734
0.361963,-0.588943,1.735
0.368147,-0.591308,1.742
0.374582,-0.594014,1.75
0.380844,-0.596379,1.757
0.387583,-0.599424,1.766
0.393037,-0.600433,1.769
0.276955,-0.603438,1.763
0.2795,-0.598634,1.749
0.282782,-0.595541,1.74
0.286014,-0.592449,1.731
0.289534,-0.590041,1.724
0.35031,-0.589893,1.724
0.356425,-0.592278,1.731
0.362788,-0.595005,1.739
0.368982,-0.59739,1.746
0.375856,-0.600801,1.756
0.382134,-0.603187,1.763
0.38867,-0.605914,1.771
0.394583,-0.607615,1.776
0.280926,-0.606463,1.758
0.284232,-0.603346,1.749
0.287159,-0.59954,1.738
0.290697,-0.597113,1.731
0.294198,-0.594687,1.724
0.29818,-0.593296,1.72
0.302669,-0.59294,1.719
0.306973,-0.592239,1.717
0.31163,-0.592227,1.717
0.329869,-0.591494,1.715
0.335105,-0.592518,1.718
0.340357,-0.593542,1.721
0.345625,-0.594567,1.724
0.351112,-0.595936,1.728
0.357239,-0.59834,1.735
0.363403,-0.600744,1.742
0.369395,-0.602804,1.748
0.376061,-0.605898,1.757
0.382559,-0.608647,1.765
0.389319,-0.611742,1.774
0.396129,-0.614837,1.783
0.282512,-0.614688,1.768
0.285521,-0.610852,1.757
0.288469,-0.607017,1.746
0.29203,-0.604572,1.739
0.29521,-0.601432,1.73
0.298862,-0.599335,1.724
0.303362,-0.598976,1.723
0.308035,-0.598965,1.723
0.312526,-0.598607,1.722
0.316459,-0.597206,1.718
0.321118,-0.597195,1.718
0.325587,-0.596837,1.717
0.330243,-0.596827,1.717
0.335485,-0.597859,1.72
0.34094,-0.59924,1.724
0.346417,-0.60062,1.728
0.352118,-0.602348,1.733
0.357847,-0.604077,1.738
0.36402,-0.6065,1.745
0.369808,-0.608229,1.75
0.37648,-0.611348,1.759
0.383633,-0.615162,1.77
0.390628,-0.618629,1.78
0.401675,-0.628352,1.808
0.285058,-0.625071,1.784
0.287135,-0.619103,1.767
0.28978,-0.614537,1.754
0.293194,-0.611723,1.746
0.296565,-0.60891,1.738
0.300412,-0.607147,1.733
0.30476,-0.606436,1.731
0.309097,-0.605725,1.729
0.313423,-0.605014,1.727
0.317554,-0.603952,1.724
0.322042,-0.603592,1.723
0.326525,-0.603232,1.722
0.331003,-0.602871,1.721
0.33606,-0.603562,1.723
0.341721,-0.605304,1.728
0.347008,-0.606346,1.731
0.352515,-0.607738,1.735
0.358043,-0.60913,1.739
0.364219,-0.611573,1.746
0.370222,-0.613666,1.752
0.376899,-0.61681,1.761
0.384492,-0.621355,1.774
0.391717,-0.6252,1.785
0.288424,-0.626702,1.775
0.291091,-0.622101,1.762
0.294527,-0.619266,1.754
0.297748,-0.616078,1.745
0.301615,-0.614303,1.74
0.30563,-0.61288,1.736
0.30998,-0.612164,1.734
0.313957,-0.610742,1.73
0.318097,-0.609673,1.727
0.32222,-0.608604,1.724
0.326705,-0.608242,1.723
0.33157,-0.608585,1.724
0.336636,-0.609282,1.726
0.342503,-0.611391,1.732
