7,38,9,307
x,y,z
1.76587,1.50975,7.928
1.78847,1.51061,7.933
1.81017,1.51071,7.934
1.7653,1.48769,7.925
1.78878,1.48929,7.934
1.81026,1.4892,7.934
1.7665,1.46712,7.93
1.79068,1.46925,7.942
1.81218,1.46916,7.942
1.76927,1.4478,7.942
1.7928,1.44935,7.951
1.81319,1.44835,7.946
1.7698,1.42662,7.944
1.79492,1.4294,7.96
1.81624,1.42913,7.959
1.77145,1.4063,7.951
1.79637,1.40886,7.966
1.8177,1.4086,7.965
1.79849,1.38882,7.975
1.82099,1.38942,7.979
1.80128,1.36923,7.987
1.82313,1.36931,7.988
1.80069,1.34705,7.984
1.82414,1.34831,7.992
0.826578,0.677814,5.521
0.839311,0.675931,5.506
0.851805,0.673924,5.49
0.862946,0.670935,5.466
0.876684,0.670033,5.459
0.892995,0.671094,5.468
0.910348,0.672891,5.483
0.927443,0.674441,5.496
0.942034,0.674151,5.494
0.824972,0.661455,5.51
0.840877,0.662134,5.516
0.853864,0.660532,5.503
0.865199,0.657729,5.48
0.879457,0.657206,5.476
0.895652,0.658124,5.484
0.913215,0.66,5.5
0.930019,0.661276,5.511
0.941736,0.658952,5.492
0.825762,0.647031,5.515
0.843053,0.64875,5.53
0.854837,0.646246,5.509
0.867293,0.644327,5.493
0.880945,0.643347,5.485
0.897491,0.644478,5.495
0.914587,0.645959,5.508
0.931075,0.646971,5.517
0.933359,0.62824,5.358
0.941367,0.623859,5.321
0.952585,0.621705,5.303
0.980458,0.621032,5.298
0.994839,0.620988,5.298
1.00922,0.620944,5.298
1.02456,0.621485,5.303
1.04208,0.623315,5.319
0.845228,0.635288,5.544
0.859067,0.634331,5.536
0.871756,0.632571,5.521
0.885484,0.631613,5.513
0.901453,0.632259,5.519
0.919113,0.63405,5.535
0.934832,0.634465,5.539
0.93044,0.611702,5.341
0.94141,0.609369,5.321
0.953167,0.607609,5.306
0.966117,0.60665,5.298
0.981797,0.607408,5.305
0.996761,0.607709,5.308
1.01136,0.607779,5.309
1.02615,0.607964,5.311
1.04526,0.610667,5.335
0.848469,0.62253,5.565
0.861901,0.62126,5.554
0.874639,0.619542,5.539
0.887613,0.618047,5.526
0.903292,0.618454,5.53
0.920483,0.619866,5.543
0.939431,0.622396,5.566
0.933617,0.599167,5.359
0.943221,0.595995,5.331
0.954826,0.594164,5.315
0.967618,0.593116,5.306
0.982395,0.593298,5.308
0.997367,0.593591,5.311
1.01254,0.593995,5.315
1.02774,0.594399,5.319
1.03688,0.591338,5.292
0.852016,0.609875,5.588
0.864269,0.607762,5.569
0.877205,0.606194,5.555
0.890866,0.605173,5.546
0.906436,0.605459,5.549
0.92368,0.606837,5.562
0.932046,0.602432,5.522
0.945563,0.582892,5.344
0.956305,0.58056,5.323
0.969301,0.579647,5.315
0.983547,0.579496,5.314
0.998912,0.58,5.319
1.01468,0.580721,5.326
1.02971,0.581006,5.329
1.03634,0.576602,5.289
0.853122,0.595389,5.595
0.865239,0.593222,5.575
0.879456,0.592545,5.569
0.893155,0.591548,5.56
0.910233,0.592785,5.572
0.92754,0.594128,5.585
0.936312,0.571564,5.374
0.947019,0.569184,5.352
0.958142,0.567124,5.333
0.970983,0.566126,5.324
0.985624,0.566192,5.325
0.999517,0.565832,5.322
1.0151,0.566429,5.328
1.02956,0.566387,5.328
0.854685,0.581174,5.605
0.86745,0.579478,5.589
0.882179,0.579128,5.586
0.897532,0.579194,5.587
0.91501,0.580606,5.601
0.932231,0.58181,5.613
0.934958,0.556092,5.366
0.948474,0.555432,5.36
0.960877,0.554149,5.348
0.973942,0.55328,5.34
0.98733,0.552619,5.334
1.00125,0.552268,5.331
1.01648,0.552642,5.335
1.03173,0.553015,5.339
0.856094,0.566802,5.614
0.868264,0.564746,5.594
0.88427,0.565214,5.599
0.900783,0.565983,5.607
0.9175,0.566854,5.616
0.934097,0.567622,5.624
0.952761,0.569602,5.644
0.93761,0.542984,5.381
0.948867,0.541028,5.362
0.962353,0.540384,5.356
0.975075,0.539336,5.346
0.98774,0.538289,5.336
1.00072,0.537442,5.328
1.01576,0.537705,5.331
1.03196,0.538573,5.34
0.855978,0.551397,5.613
0.872181,0.55195,5.619
0.886834,0.55152,5.615
0.90323,0.552171,5.622
0.919498,0.552723,5.628
0.935962,0.553373,5.635
0.95567,0.555887,5.661
0.951913,0.528085,5.379
0.964548,0.526967,5.368
0.976391,0.525456,5.353
0.988704,0.52424,5.341
1.00133,0.523221,5.331
1.01694,0.523771,5.337
1.03239,0.524223,5.342
0.861199,0.539338,5.647
0.875011,0.538347,5.637
0.888924,0.537452,5.628
0.904552,0.537607,5.63
0.920679,0.538048,5.635
0.937993,0.539156,5.647
0.954188,0.539596,5.652
0.950888,0.512851,5.373
0.964226,0.512146,5.366
0.975516,0.510392,5.348
0.988187,0.5094,5.338
1.00118,0.508599,5.33
1.01679,0.509134,5.336
1.03301,0.509955,5.345
0.950748,0.498113,5.372
0.963903,0.497335,5.364
0.974823,0.495445,5.344
0.987483,0.494482,5.334
1.00084,0.493889,5.328
1.01759,0.494965,5.34
1.03401,0.495854,5.35
0.949721,0.482929,5.366
0.96304,0.482264,5.359
0.974859,0.480879,5.344
0.987519,0.479944,5.334
1.00087,0.479368,5.328
1.01686,0.480052,5.336
1.03424,0.481365,5.351
0.949578,0.468211,5.365
0.962535,0.467392,5.356
0.975258,0.466485,5.346
0.988665,0.465927,5.34
1.00185,0.465282,5.333
1.01747,0.465771,5.339
1.03505,0.467131,5.355
0.93974,0.455899,5.392
0.950143,0.453837,5.368
0.96221,0.45262,5.354
0.976022,0.452249,5.35
0.989625,0.451793,5.345
1.00301,0.451252,5.339
1.01731,0.451133,5.338
1.03528,0.45262,5.356
0.950175,0.439198,5.368
0.962062,0.437939,5.353
0.975143,0.437252,5.345
0.989473,0.437138,5.344
1.00323,0.436778,5.34
1.0183,0.436991,5.343
1.03454,0.437694,5.352
