7,38,9,180
x,y,z
1.74088,1.5068,7.912
1.76676,1.51052,7.932
1.78959,1.51157,7.938
1.74405,1.48797,7.926
1.76841,1.49032,7.939
1.79036,1.4906,7.941
1.74437,1.46666,7.927
1.76984,1.4699,7.945
1.79226,1.47055,7.949
1.77127,1.44944,7.951
1.7937,1.45008,7.955
1.77092,1.42751,7.949
1.79402,1.42868,7.956
1.7739,1.40825,7.962
1.79682,1.40922,7.968
1.77489,1.38734,7.966
1.79916,1.38934,7.978
1.77654,1.36692,7.973
1.80061,1.36872,7.984
1.80002,1.34654,7.981
0.928021,0.71646,5.59
0.947262,0.719489,5.614
0.815336,0.696156,5.547
0.836267,0.701008,5.586
0.849176,0.699082,5.571
0.86107,0.696404,5.55
0.876479,0.69661,5.552
0.892378,0.697193,5.557
0.910588,0.699531,5.576
0.93089,0.703375,5.607
0.951528,0.707342,5.639
0.838405,0.687513,5.6
0.850743,0.685138,5.581
0.864217,0.683745,5.57
0.87826,0.682842,5.563
0.893225,0.682675,5.562
0.910633,0.684349,5.576
0.931102,0.688231,5.608
0.953937,0.693708,5.653
0.968268,0.692925,5.647
0.837848,0.671779,5.596
0.852768,0.671497,5.594
0.865346,0.669414,5.577
0.880198,0.669131,5.575
0.895357,0.669088,5.575
0.913617,0.671324,5.594
0.932475,0.67392,5.616
0.956176,0.679875,5.666
0.941676,0.648589,5.406
0.952999,0.646265,5.387
0.964935,0.644421,5.372
1.03533,0.642635,5.359
0.842532,0.660171,5.627
0.855554,0.65837,5.612
0.869423,0.657272,5.603
0.883082,0.656057,5.593
0.898612,0.656249,5.595
0.916111,0.657848,5.609
0.93501,0.660384,5.631
0.944856,0.635979,5.424
0.955167,0.633004,5.399
0.966058,0.630498,5.378
0.977744,0.628578,5.362
0.991746,0.628182,5.359
1.00592,0.627903,5.357
1.02312,0.629499,5.371
1.03982,0.630743,5.382
0.844968,0.646673,5.643
0.858644,0.645372,5.632
0.872102,0.643956,5.62
0.886914,0.64357,5.617
0.902349,0.643643,5.618
0.919257,0.644746,5.628
0.936549,0.646078,5.64
0.954241,0.647638,5.654
0.945944,0.621895,5.43
0.956625,0.619218,5.407
0.968616,0.617457,5.392
0.979793,0.615238,5.373
0.992716,0.614164,5.364
1.00615,0.613433,5.358
1.02412,0.61545,5.376
1.0418,0.617237,5.392
0.847554,0.633198,5.66
0.860667,0.63148,5.645
0.875092,0.630768,5.639
0.889324,0.629944,5.632
0.905282,0.63035,5.636
0.920443,0.630196,5.635
0.936259,0.63049,5.638
0.938265,0.611731,5.471
0.946683,0.607552,5.434
0.957552,0.60505,5.412
0.970096,0.603666,5.4
0.982025,0.601947,5.385
0.993499,0.600004,5.368
1.00601,0.598732,5.357
1.02283,0.60003,5.369
1.0432,0.603339,5.399
0.850589,0.619955,5.68
0.862994,0.617733,5.66
0.876839,0.616602,5.65
0.891891,0.616343,5.648
0.908215,0.616957,5.654
0.924241,0.617353,5.658
0.940287,0.617747,5.662
0.946551,0.592641,5.433
0.958302,0.590745,5.416
0.971575,0.589831,5.408
0.98462,0.588808,5.399
0.996688,0.587239,5.385
1.00905,0.585888,5.373
1.02364,0.585846,5.373
1.04382,0.588965,5.402
0.852425,0.60575,5.692
0.865015,0.603689,5.673
0.878431,0.602267,5.66
0.893353,0.601908,5.657
0.910665,0.603145,5.669
0.929183,0.605126,5.688
0.945809,0.60583,5.695
0.949205,0.579435,5.448
0.959051,0.576416,5.42
0.971078,0.57478,5.405
0.984297,0.573889,5.397
0.997285,0.57289,5.388
1.01135,0.57253,5.385
1.02558,0.572276,5.383
1.04464,0.574679,5.406
0.85381,0.591166,5.701
0.866883,0.589469,5.685
0.880332,0.588083,5.672
0.895445,0.587837,5.67
0.913275,0.589353,5.685
0.931837,0.591283,5.704
0.950002,0.592901,5.72
0.959976,0.562167,5.425
0.971477,0.560262,5.407
0.984338,0.559186,5.397
0.998437,0.558835,5.394
1.01289,0.558691,5.393
1.02791,0.558857,5.395
1.04429,0.559748,5.404
0.855046,0.576431,5.709
0.868293,0.574879,5.694
0.882078,0.573731,5.683
0.897378,0.573592,5.682
0.914278,0.574462,5.691
0.931713,0.575635,5.703
0.949045,0.576706,5.714
0.95033,0.55035,5.454
0.960723,0.547788,5.429
0.971337,0.545429,5.406
0.984742,0.544683,5.399
0.997921,0.543837,5.391
1.01293,0.543999,5.393
1.02776,0.54406,5.394
1.04569,0.545734,5.411
0.855981,0.561453,5.715
0.869855,0.560336,5.704
0.884288,0.559612,5.697
0.899785,0.559575,5.697
0.91544,0.559635,5.698
