7,38,12,452
x,y,z
1.65138,0.974576,6.399
1.64621,0.832666,6.377
1.63477,0.77517,6.332
0.518138,-0.156888,3.019
0.525298,-0.156565,3.013
0.504007,-0.163227,2.984
0.51967,-0.165622,3.028
0.526681,-0.165227,3.021
0.532412,-0.164449,3.007
0.538065,-0.163671,2.993
0.545466,-0.16344,2.989
0.552288,-0.163044,2.982
0.560573,-0.163087,2.983
0.5681,-0.16291,2.98
0.601656,-0.163187,2.986
0.61241,-0.163884,2.999
0.62075,-0.163925,3
0.504332,-0.171488,2.986
0.520173,-0.174059,3.031
0.527888,-0.173874,3.028
0.533461,-0.173,3.013
0.538592,-0.172011,2.996
0.545453,-0.171596,2.989
0.553571,-0.171583,2.989
0.561876,-0.171627,2.99
0.569994,-0.171614,2.99
0.577336,-0.171371,2.986
0.585048,-0.171243,2.984
0.592946,-0.171172,2.983
0.603658,-0.171904,2.996
0.615051,-0.172809,3.012
0.504826,-0.179819,2.989
0.52119,-0.182693,3.037
0.529444,-0.18268,3.037
0.535219,-0.181824,3.023
0.540376,-0.180788,3.006
0.547812,-0.180534,3.002
0.55578,-0.18046,3.001
0.563366,-0.180266,2.998
0.570361,-0.179891,2.992
0.578289,-0.179817,2.991
0.586603,-0.179863,2.992
0.595516,-0.180089,2.996
0.604853,-0.180436,3.002
0.616875,-0.181563,3.021
0.505151,-0.188103,2.991
0.523064,-0.191673,3.048
0.531871,-0.191848,3.051
0.536444,-0.190513,3.03
0.54216,-0.189619,3.016
0.549075,-0.189165,3.009
0.557248,-0.18915,3.009
0.565043,-0.18901,3.007
0.572253,-0.188681,3.002
0.579628,-0.188415,2.998
0.588549,-0.188652,3.002
0.597887,-0.189014,3.008
0.608263,-0.189691,3.019
0.619923,-0.190744,3.036
0.505306,-0.196331,2.992
0.524594,-0.200582,3.057
0.533425,-0.200764,3.06
0.538554,-0.199568,3.042
0.543943,-0.198504,3.026
0.551251,-0.198161,3.021
0.558715,-0.197884,3.017
0.566719,-0.197803,3.016
0.573573,-0.197329,3.009
0.581933,-0.197379,3.01
0.591082,-0.197692,3.015
0.601847,-0.198529,3.028
0.611673,-0.199038,3.036
0.481869,-0.198223,2.9
0.504616,-0.204223,2.988
0.525952,-0.209471,3.065
0.534979,-0.209729,3.069
0.539955,-0.208415,3.05
0.544647,-0.207033,3.03
0.551418,-0.206471,3.022
0.55907,-0.20625,3.019
0.567831,-0.20644,3.022
0.575654,-0.206287,3.02
0.584818,-0.206613,3.025
0.594595,-0.207143,3.033
0.605607,-0.208083,3.047
0.615888,-0.20875,3.057
0.363162,-0.206195,2.898
0.368117,-0.204547,2.875
0.468085,-0.203592,2.864
0.481689,-0.206065,2.899
0.527309,-0.218402,3.073
0.53723,-0.219026,3.082
0.542418,-0.217731,3.064
0.546608,-0.21608,3.041
0.553044,-0.215354,3.031
0.560165,-0.214911,3.025
0.568754,-0.215037,3.027
0.577353,-0.215163,3.029
0.587315,-0.215785,3.038
0.598108,-0.216692,3.051
0.609367,-0.21774,3.066
0.369641,-0.213285,2.887
0.375679,-0.212238,2.873
0.38204,-0.211412,2.862
0.388612,-0.210735,2.853
0.39569,-0.210352,2.848
0.449646,-0.210108,2.846
0.458674,-0.210684,2.854
0.468888,-0.211776,2.869
0.48184,-0.21405,2.9
0.528494,-0.227303,3.08
0.539131,-0.228246,3.093
0.545057,-0.227196,3.079
0.549648,-0.22563,3.058
0.555947,-0.224801,3.047
0.562741,-0.224194,3.039
0.57118,-0.224251,3.04
0.580196,-0.224529,3.044
0.589811,-0.225028,3.051
0.600247,-0.225822,3.062
0.611337,-0.226837,3.076
0.370653,-0.221781,2.895
0.37632,-0.220466,2.878
0.382695,-0.21961,2.867
0.389144,-0.21883,2.857
0.396371,-0.21851,2.853
0.403292,-0.218037,2.847
0.410034,-0.217487,2.84
0.417473,-0.21732,2.838
0.425348,-0.217382,2.839
0.43338,-0.217521,2.841
0.441577,-0.217736,2.844
0.449789,-0.217951,2.847
0.459462,-0.218854,2.859
0.46969,-0.219987,2.874
0.482821,-0.222421,2.906
0.54138,-0.237678,3.106
0.547341,-0.236589,3.092
0.552327,-0.235118,3.073
0.559032,-0.234412,3.064
0.566056,-0.233859,3.057
0.574921,-0.234071,3.06
0.584181,-0.234436,3.065
0.593466,-0.2348,3.07
0.603758,-0.235547,3.08
0.613704,-0.23614,3.088
0.372304,-0.230717,2.908
0.377614,-0.229117,2.888
0.383882,-0.228151,2.876
0.389947,-0.227106,2.863
0.396913,-0.226616,2.857
0.403703,-0.226047,2.85
0.410453,-0.225477,2.843
0.417605,-0.225145,2.839
0.425334,-0.22513,2.839
0.433518,-0.225353,2.842
0.441718,-0.225576,2.845
0.45009,-0.225878,2.849
0.46025,-0.227052,2.864
0.471472,-0.228701,2.885
0.484965,-0.23138,2.919
0.532578,-0.246009,3.104
0.543802,-0.247259,3.12
0.55051,-0.246449,3.11
0.556443,-0.245321,3.096
0.56321,-0.24459,3.087
0.570112,-0.243938,3.079
0.57866,-0.243999,3.08
0.587784,-0.244298,3.084
0.597121,-0.244675,3.089
0.606483,-0.245052,3.094
0.61607,-0.245509,3.1
0.372418,-0.238738,2.909
0.378254,-0.237411,2.893
0.384669,-0.236494,2.882
0.39075,-0.235413,2.869
0.397454,-0.234742,2.861
0.404538,-0.234318,2.856
0.411449,-0.23381,2.85
0.418914,-0.233631,2.848
0.426217,-0.23337,2.845
0.434113,-0.233437,2.846
0.442323,-0.233667,2.849
0.450706,-0.233979,2.853
0.460877,-0.235193,2.868
0.471619,-0.236653,2.886
0.486278,-0.239998,2.927
0.534962,-0.255623,3.118
0.546224,-0.256916,3.134
0.552793,-0.255996,3.123
0.5593,-0.255076,3.112
0.566658,-0.254565,3.106
0.573427,-0.253809,3.097
0.581835,-0.25379,3.097
0.590814,-0.254016,3.1
0.600388,-0.254489,3.106
0.609993,-0.254961,3.112
0.620026,-0.255597,3.12
0.37266,-0.246849,2.911
0.379417,-0.246071,2.902
0.385722,-0.245039,2.89
0.391417,-0.243668,2.874
0.397578,-0.242636,2.862
0.404665,-0.242197,2.857
0.412011,-0.241927,2.854
0.419487,-0.241742,2.852
0.426501,-0.241302,2.847
0.434402,-0.241371,2.848
0.442462,-0.241525,2.85
0.451638,-0.242271,2.859
0.461664,-0.243441,2.873
0.472909,-0.245203,2.894
0.486427,-0.248067,2.928
0.537517,-0.265397,3.133
0.548297,-0.266479,3.146
0.555075,-0.265613,3.136
0.562516,-0.265086,3.13
0.57047,-0.264812,3.127
0.577295,-0.26403,3.118
0.584634,-0.263503,3.112
0.59251,-0.263229,3.109
0.602108,-0.263717,3.115
0.611737,-0.264205,3.121
0.373413,-0.25532,2.917
0.380186,-0.254517,2.908
0.386241,-0.253277,2.894
0.39181,-0.251774,2.877
0.397702,-0.250533,2.863
0.404933,-0.250168,2.859
0.41214,-0.249802,2.855
0.419618,-0.249611,2.853
0.426635,-0.249157,2.848
0.434539,-0.249229,2.849
0.442757,-0.249474,2.852
0.452253,-0.25042,2.863
0.462451,-0.251715,2.878
0.473219,-0.253272,2.896
0.486575,-0.25614,2.929
0.539213,-0.274815,3.143
0.55002,-0.275932,3.156
0.556648,-0.274951,3.145
0.563934,-0.274319,3.138
0.571727,-0.273949,3.134
0.578942,-0.273317,3.127
0.586305,-0.272772,3.121
0.594205,-0.27249,3.118
0.603827,-0.272994,3.124
0.61348,-0.273497,3.13
0.380694,-0.262815,2.912
0.386626,-0.261445,2.897
0.392476,-0.260076,2.882
0.398242,-0.258706,2.867
0.405058,-0.258059,2.86
0.412124,-0.257591,2.855
0.419455,-0.257304,2.852
0.426619,-0.256927,2.848
0.434522,-0.257,2.849
0.443205,-0.257524,2.855
0.453026,-0.25868,2.868
0.463397,-0.260105,2.884
0.474182,-0.261711,2.902
0.487222,-0.264488,2.933
0.540394,-0.284017,3.15
0.551917,-0.285529,3.167
0.559106,-0.284787,3.159
0.56607,-0.283955,3.15
0.573166,-0.283214,3.142
0.580773,-0.282742,3.137
0.588914,-0.282541,3.135
0.597233,-0.28243,3.134
0.606899,-0.282949,3.14
0.616399,-0.283378,3.145
0.381463,-0.271319,2.918
0.387411,-0.269908,2.903
0.393277,-0.268497,2.888
