7,38,10,853
x,y,z
1.78329,1.29312,7.545
1.75933,1.12102,7.357
0.749272,0.253892,4.232
0.758613,0.253154,4.22
0.768069,0.252475,4.209
0.862728,0.253277,4.225
0.736744,0.242018,4.226
0.750884,0.242858,4.241
0.75953,0.241924,4.225
0.768088,0.24099,4.209
0.777483,0.240342,4.198
0.78907,0.24038,4.199
0.80028,0.240305,4.198
0.810515,0.239942,4.192
0.820911,0.239638,4.187
0.833067,0.239848,4.191
0.847056,0.240572,4.204
0.5873,0.226254,4.145
0.598012,0.226021,4.141
0.608995,0.225897,4.139
0.664678,0.225602,4.135
0.677233,0.226022,4.143
0.690661,0.226715,4.156
0.704327,0.227462,4.17
0.718066,0.228209,4.184
0.740771,0.231737,4.249
0.752141,0.231666,4.248
0.760627,0.230721,4.231
0.768836,0.229722,4.213
0.777871,0.228996,4.2
0.789276,0.228978,4.2
0.800488,0.228906,4.199
0.8115,0.228779,4.197
0.82289,0.228761,4.197
0.834279,0.228743,4.197
0.84768,0.22927,4.207
0.586323,0.214568,4.138
0.597594,0.214554,4.138
0.608568,0.214436,4.136
0.61923,0.214214,4.132
0.630783,0.214303,4.134
0.642656,0.214496,4.138
0.654233,0.214585,4.14
0.665979,0.214725,4.143
0.67823,0.215021,4.149
0.691342,0.215575,4.16
0.705187,0.216337,4.175
0.720314,0.217461,4.197
0.754991,0.2209,4.264
0.762621,0.219743,4.242
0.77086,0.218794,4.224
0.77974,0.218053,4.21
0.790233,0.217777,4.205
0.802031,0.217864,4.207
0.814611,0.218157,4.213
0.827221,0.218451,4.219
0.837874,0.218226,4.215
0.849108,0.218157,4.214
0.587753,0.203754,4.148
0.597896,0.203348,4.14
0.608582,0.203138,4.136
0.619244,0.202928,4.132
0.631103,0.20311,4.136
0.642671,0.203195,4.138
0.654722,0.203426,4.143
0.666315,0.20351,4.145
0.679226,0.203986,4.155
0.692022,0.204413,4.164
0.705878,0.205135,4.179
0.725478,0.207476,4.227
0.746906,0.210258,4.284
0.755715,0.209457,4.268
0.764615,0.208705,4.253
0.772519,0.207708,4.233
0.780868,0.206858,4.216
0.790625,0.2064,4.207
0.802238,0.206433,4.208
0.815208,0.20681,4.216
0.829003,0.207382,4.228
0.840078,0.207267,4.226
0.851543,0.207251,4.226
0.589608,0.193024,4.161
0.59892,0.192362,4.147
0.608448,0.191793,4.135
0.619557,0.191733,4.134
0.631116,0.191813,4.136
0.643151,0.192032,4.141
0.654894,0.192157,4.144
0.667133,0.192422,4.15
0.680057,0.192872,4.16
0.693366,0.193414,4.172
0.706907,0.194003,4.185
0.725493,0.195935,4.227
0.747444,0.198702,4.287
0.756262,0.197945,4.271
0.76499,0.197189,4.255
0.773447,0.196386,4.238
0.781624,0.195537,4.22
0.791956,0.195244,4.214
0.803016,0.195136,4.212
0.815804,0.195445,4.219
0.829215,0.195893,4.229
0.841486,0.196062,4.233
0.85297,0.196047,4.233
0.577729,0.181492,4.157
0.590187,0.181829,4.165
0.59951,0.181206,4.151
0.608902,0.180627,4.138
0.620019,0.180571,4.137
0.631282,0.180558,4.137
0.643785,0.180895,4.145
0.656013,0.181144,4.151
0.668754,0.181524,4.16
0.682032,0.182035,4.172
0.694875,0.182414,4.181
0.707596,0.18275,4.189
0.757161,0.186504,4.276
0.765544,0.185705,4.258
0.774374,0.185036,4.243
0.782935,0.184324,4.227
0.793475,0.184092,4.222
0.803984,0.18386,4.217
0.815819,0.183933,4.219
0.828446,0.18418,4.225
0.841699,0.184557,4.234
0.854798,0.184891,4.242
0.591049,0.170694,4.171
0.601111,0.170314,4.162
0.610385,0.16973,4.148
0.62168,0.169719,4.148
0.63282,0.169666,4.147
0.645661,0.170063,4.157
0.65808,0.170338,4.164
0.671499,0.170858,4.177
0.684824,0.171336,4.189
0.698711,0.171937,4.204
0.711494,0.172252,4.212
0.753051,0.176601,4.319
0.759123,0.17528,4.287
0.766816,0.174367,4.265
0.776031,0.173822,4.252
0.784987,0.173237,4.238
0.795368,0.172978,4.232
0.805714,0.172719,4.226
0.816993,0.172665,4.225
0.828656,0.172692,4.226
0.841913,0.173046,4.235
0.856828,0.173727,4.252
0.594603,0.160251,4.196
0.603432,0.159553,4.178
0.612015,0.158816,4.159
0.622141,0.1585,4.151
0.633899,0.158604,4.154
0.646604,0.158936,4.163
0.659988,0.159422,4.176
0.67344,0.159907,4.189
0.688923,0.160849,4.214
0.703044,0.161448,4.23
0.717588,0.162123,4.248
0.753762,0.164961,4.323
0.758605,0.163461,4.284
0.767189,0.1628,4.267
0.777504,0.16252,4.26
0.787037,0.162088,4.249
0.79726,0.161809,4.242
0.807825,0.161605,4.237
0.818553,0.16144,4.233
0.83063,0.161541,4.236
0.844312,0.161948,4.247
0.86067,0.16285,4.271
0.598864,0.149847,4.226
0.606042,0.148774,4.196
0.614085,0.147948,4.173
0.624249,0.147655,4.165
0.636046,0.147751,4.168
0.648789,0.14806,4.177
0.662053,0.148475,4.189
0.676506,0.149137,4.208
0.691714,0.149942,4.231
0.707875,0.150923,4.259
0.722329,0.151515,4.276
0.745753,0.151527,4.277
0.758971,0.151835,4.286
0.768639,0.151434,4.275
0.779158,0.151209,4.269
0.789087,0.150879,4.26
0.798776,0.150513,4.25
0.80879,0.150218,4.242
0.819532,0.150065,4.238
0.832211,0.150265,4.244
0.845716,0.150607,4.254
0.86169,0.151374,4.276
0.610241,0.138256,4.225
0.618363,0.137494,4.202
0.629205,0.137354,4.198
0.640634,0.137344,4.198
0.652527,0.137433,4.201
0.666015,0.137849,4.214
0.680053,0.138362,4.23
0.695157,0.139072,4.252
0.71121,0.139945,4.279
0.726901,0.140719,4.303
0.756923,0.141941,4.341
0.761284,0.140557,4.299
0.770269,0.140056,4.284
0.78063,0.139816,4.277
0.789839,0.139381,4.264
0.799727,0.139075,4.255
0.809755,0.138803,4.247
0.820897,0.138727,4.245
0.833595,0.138912,4.251
0.847119,0.139227,4.261
0.862307,0.139804,4.279
0.612127,0.127099,4.238
0.624258,0.127211,4.242
0.636858,0.127412,4.249
0.647968,0.127313,4.246
0.659992,0.127394,4.249
0.672346,0.127535,4.254
0.685207,0.127766,4.262
0.699091,0.128176,4.276
0.714378,0.128827,4.298
0.728431,0.129237,4.312
0.745774,0.128169,4.277
0.762711,0.129058,4.307
0.771178,0.128509,4.289
0.781187,0.128229,4.28
0.790405,0.12783,4.267
0.800489,0.12758,4.259
0.810528,0.12733,4.251
0.821488,0.127231,4.248
0.833802,0.12734,4.252
0.846334,0.12748,4.257
0.862318,0.128128,4.279
0.628681,0.116436,4.272
0.641363,0.116619,4.279
0.653013,0.116611,4.279
0.665593,0.116766,4.285
0.676938,0.116703,4.283
0.689235,0.116804,4.287
0.70286,0.117122,4.299
0.717878,0.117659,4.319
0.73165,0.117977,4.331
0.75084,0.117278,4.306
0.761126,0.117052,4.298
0.770648,0.116716,4.286
0.780832,0.116489,4.278
0.790415,0.11618,4.267
0.801063,0.116035,4.262
0.8113,0.115836,4.255
