7,38,13,315
x,y,z
1.59138,0.553896,5.097
1.60608,0.554186,5.1
1.59329,0.540687,5.103
1.60864,0.541181,5.108
1.59208,0.526412,5.099
1.60804,0.5271,5.106
1.59368,0.513063,5.104
1.60965,0.513732,5.111
1.59527,0.499686,5.109
1.61,0.499945,5.112
1.59905,0.486946,5.121
1.61287,0.486913,5.121
1.60002,0.473309,5.124
1.61384,0.473277,5.124
1.60193,0.459924,5.13
1.61671,0.460161,5.133
1.60415,0.446592,5.137
1.61895,0.446822,5.14
1.60855,0.433811,5.151
1.62118,0.433444,5.147
1.61139,0.420546,5.16
1.62279,0.419865,5.152
1.61173,0.406601,5.161
1.62376,0.4061,5.155
1.6127,0.392802,5.164
1.62568,0.392546,5.161
1.61272,0.378765,5.164
1.62728,0.378885,5.166
0.461205,-0.386404,2.324
0.461775,-0.393221,2.327
0.466475,-0.391844,2.319
0.471335,-0.390636,2.312
0.450547,-0.395271,2.302
0.462147,-0.399882,2.329
0.467254,-0.398826,2.323
0.471921,-0.397427,2.315
0.476336,-0.395856,2.306
0.481121,-0.394629,2.299
0.451109,-0.402043,2.305
0.462518,-0.406552,2.331
0.467832,-0.405655,2.326
0.472303,-0.404059,2.317
0.476517,-0.40229,2.307
0.480677,-0.40052,2.297
0.486053,-0.399797,2.293
0.490762,-0.398551,2.286
0.49652,-0.398176,2.284
0.551441,-0.397421,2.281
0.558101,-0.397744,2.283
0.565018,-0.398241,2.286
0.450888,-0.408122,2.304
0.462294,-0.412702,2.33
0.468007,-0.412145,2.327
0.472481,-0.410524,2.318
0.476698,-0.408727,2.308
0.48086,-0.406931,2.298
0.486239,-0.406196,2.294
0.49138,-0.405285,2.289
0.497146,-0.404905,2.287
0.50224,-0.403994,2.282
0.507974,-0.403614,2.28
0.513246,-0.40288,2.276
0.518952,-0.4025,2.274
0.525107,-0.402474,2.274
0.53173,-0.402802,2.276
0.538362,-0.40313,2.278
0.545004,-0.403458,2.28
0.55214,-0.40414,2.284
0.559053,-0.404645,2.287
0.450862,-0.414375,2.304
0.462664,-0.419384,2.332
0.468383,-0.418819,2.329
0.472862,-0.417174,2.32
0.477085,-0.41535,2.31
0.481671,-0.413885,2.302
0.486849,-0.41296,2.297
0.492213,-0.412215,2.293
0.497555,-0.41147,2.289
0.503094,-0.410904,2.286
0.508617,-0.410339,2.283
0.513896,-0.409594,2.279
0.519382,-0.409028,2.276
0.525774,-0.409182,2.277
0.531937,-0.409156,2.277
0.5381,-0.40913,2.277
0.544979,-0.409643,2.28
0.552598,-0.410695,2.286
0.560005,-0.411567,2.291
0.45201,-0.421722,2.31
0.463432,-0.426442,2.336
0.469765,-0.426416,2.336
0.474059,-0.424564,2.326
0.478298,-0.422712,2.316
0.482063,-0.420496,2.304
0.487034,-0.419374,2.298
0.492401,-0.418618,2.294
0.497311,-0.417497,2.288
0.502848,-0.416923,2.285
0.50859,-0.416532,2.283
0.514096,-0.415958,2.28
0.520269,-0.415932,2.28
0.526441,-0.415906,2.28
0.533079,-0.416244,2.282
0.539019,-0.416036,2.281
0.546147,-0.416739,2.285
0.553297,-0.417442,2.289
0.561445,-0.418875,2.297
0.452375,-0.428359,2.312
0.464595,-0.433891,2.342
0.470542,-0.433494,2.34
0.475051,-0.4318,2.331
0.479097,-0.429736,2.32
0.482873,-0.427487,2.308
0.487432,-0.425978,2.3
0.49259,-0.425026,2.295
0.497719,-0.424073,2.29
0.503042,-0.423306,2.286
0.509009,-0.423095,2.285
0.514971,-0.422883,2.284
0.521155,-0.422857,2.284
0.527569,-0.423015,2.285
0.533987,-0.423174,2.286
0.540174,-0.423148,2.286
0.547316,-0.423862,2.29
0.554721,-0.424761,2.295
0.562886,-0.426215,2.303
0.43103,-0.419993,2.234
0.453914,-0.436135,2.32
0.464965,-0.44062,2.344
0.471521,-0.440781,2.345
0.476247,-0.439251,2.337
0.480516,-0.437344,2.327
0.483893,-0.434686,2.313
0.488041,-0.43278,2.303
0.492778,-0.431438,2.296
0.498128,-0.43066,2.292
0.503455,-0.429882,2.288
0.509651,-0.429855,2.288
0.515847,-0.429829,2.288
0.522269,-0.42999,2.289
0.528927,-0.430339,2.291
0.535129,-0.430312,2.291
0.541802,-0.430661,2.293
